,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,11381,-74.13430300023128,4.56847600036116,900,1,54000,39600,52200
1,101501,-74.04966499988777,4.699305000034793,900,1,50400,55800,52200
2,46736,-74.08451090218539,4.62931525336928,2700,1,27000,50400,41400
3,201396,-74.09742202843792,4.612054985798782,900,1,54000,37800,48600
4,93840,-74.0653971801872,4.674244348580895,3600,1,54000,48600,46800
5,94895,-74.07160499963622,4.642373000057217,3600,1,57600,46800,50400
6,205143,-74.06894229701435,4.6328382118978135,1800,1,59400,34200,57600
7,62037,-74.0705275881322,4.657445507967231,2700,1,27000,25200,43200
8,59849,-74.10986685809108,4.576064143206646,900,1,45000,30600,32400
9,130075,-74.12210700031856,4.6017630003592265,2700,1,45000,45000,54000
10,22486,-74.1115840003331,4.5481100001083945,3600,1,34200,36000,48600
11,54808,-74.09524978709656,4.618792530649463,3600,1,32400,27000,30600
12,18881,-74.15636699982828,4.6193099997818,3600,1,41400,37800,45000
13,91554,-74.0895387728306,4.567667282923172,900,1,46800,45000,59400
14,9469,-74.0777990003012,4.681203999807481,900,1,43200,43200,32400
15,94424,-74.05609527633713,4.722324068380861,900,1,48600,48600,57600
16,67653,-74.09139000390009,4.696909929179454,1800,1,34200,32400,39600
17,148337,-74.12460758577772,4.577095566736691,1800,1,50400,43200,39600
18,231107,-74.14893199995447,4.645500000226192,900,1,57600,59400,46800
19,146220,-74.15819000044168,4.616359000295907,2700,1,48600,34200,50400
20,118255,-74.07321800018734,4.641529999670972,900,1,43200,57600,28800
21,163818,-74.16307837170642,4.636779740040231,1800,1,59400,25200,50400
22,145891,-74.09461099958959,4.673102000067244,900,1,25200,59400,54000
23,203224,-74.0734374388483,4.608824412603737,2700,1,30600,48600,25200
24,58897,-74.07000100020424,4.650193000281049,3600,1,39600,43200,37800
25,38598,-74.17855799964687,4.616465999823302,900,1,37800,59400,48600
26,126539,-74.02726900002979,4.7369969997942425,1800,1,30600,46800,50400
27,68408,-74.05390113317083,4.713909565839845,900,1,55800,36000,30600
28,128854,-74.07401400005556,4.658578000006498,2700,1,59400,28800,36000
29,189192,-74.06369593543077,4.661180859234476,1800,1,37800,36000,25200
30,201931,-74.20257556728886,4.6077540084240125,3600,1,27000,25200,54000
31,77370,-74.09662199962564,4.684006999769632,2700,1,39600,57600,50400
32,51593,-74.17911500003879,4.6039179995877415,2700,1,27000,50400,46800
33,37819,-74.19237200013359,4.631495999793767,900,1,43200,59400,39600
34,164627,-74.14267305289107,4.635855429218377,1800,1,36000,28800,45000
35,116525,-74.08089739032745,4.67485776500261,1800,1,25200,39600,52200
36,178478,-74.07850700030585,4.630770999692994,900,1,39600,55800,50400
37,67681,-74.05852193224504,4.6714021477524135,1800,1,48600,39600,59400
38,144871,-74.1352060002296,4.704855999763066,1800,1,25200,59400,41400
39,205323,-74.06006300019979,4.639978999962222,3600,1,41400,45000,27000
40,9342,-74.1265712913107,4.585589016758366,1800,1,39600,34200,39600
41,20236,-74.08965246990115,4.619192752858883,2700,1,45000,36000,45000
42,8409,-74.08179376165728,4.594307378151095,2700,1,54000,52200,34200
43,44098,-74.04032500028313,4.697952999574589,900,1,25200,59400,57600
44,117057,-74.04337452105958,4.680185795193774,900,1,41400,36000,34200
45,196021,-74.16333062492643,4.5889895129140585,900,1,34200,32400,25200
46,85990,-74.17235800003243,4.637043000018794,3600,1,57600,25200,48600
47,92418,-74.0983975009201,4.565401890681619,2700,1,30600,54000,41400
48,49784,-74.13262799975588,4.565726999936997,2700,1,30600,28800,39600
49,66662,-74.1138020000584,4.7094379997564175,2700,1,55800,59400,37800
50,40851,-74.06402007363644,4.7011377579179845,900,1,39600,25200,41400
51,37427,-74.0866789995983,4.537636000438356,2700,1,45000,55800,54000
52,12422,-74.05575817813687,4.756865237731335,2700,1,50400,54000,27000
53,31770,-74.07197952883772,4.660356859101632,3600,1,59400,34200,41400
54,135484,-74.12602046503973,4.601526000690722,1800,1,46800,55800,39600
55,163086,-74.17381676523914,4.647829170861769,2700,1,48600,39600,54000
56,216364,-74.17404553470098,4.613629297653116,2700,1,50400,55800,32400
57,232253,-74.04152591307071,4.746793371673671,3600,1,45000,52200,37800
58,123765,-74.03499944771568,4.74141539697911,900,1,32400,25200,55800
59,22770,-74.10597600037231,4.707647000108431,900,1,32400,55800,52200
60,157501,-74.05343699971466,4.701900000228359,900,1,43200,34200,37800
61,118694,-74.06675650368861,4.607196693962499,900,1,48600,28800,43200
62,113061,-74.05007408278671,4.692485184004179,900,1,59400,52200,41400
63,220004,-74.13236199961709,4.700914999997309,3600,1,43200,45000,52200
64,229623,-74.09933568613147,4.591726409944023,1800,1,45000,28800,41400
65,204285,-74.10404499980389,4.503100999707149,1800,1,45000,27000,30600
66,91577,-74.08527199980985,4.615605999809869,2700,1,36000,50400,30600
67,105298,-74.0745739999222,4.6407389995930375,900,1,34200,52200,43200
68,144678,-74.09454899966529,4.735559999931326,900,1,59400,28800,27000
69,209509,-74.05582799969233,4.731751999689535,1800,1,34200,52200,37800
70,72182,-74.05490827935162,4.747809013213064,3600,1,46800,52200,34200
71,92505,-74.07804804833226,4.582555702646613,1800,1,45000,25200,28800
72,60318,-74.06458400003919,4.681700999992294,3600,1,50400,48600,32400
73,213798,-74.07225665640794,4.667825798939259,900,1,54000,48600,36000
74,156173,-74.06490299988141,4.653964000051519,900,1,55800,57600,36000
75,122206,-74.16606437171085,4.600698692324269,3600,1,34200,52200,28800
76,69248,-74.19619480418136,4.609430299087861,2700,1,55800,45000,46800
77,234653,-74.0931522253997,4.574643963428678,3600,1,48600,27000,54000
78,83384,-74.06289601531468,4.655547429950712,1800,1,37800,55800,27000
79,133422,-74.13635454123613,4.591032346757822,1800,1,27000,57600,43200
80,198642,-74.0720025310989,4.667344593391434,2700,1,34200,50400,52200
81,205865,-74.0881619995548,4.5882550002028495,2700,1,41400,25200,39600
82,210878,-74.12186399974598,4.588791000202176,900,1,55800,28800,45000
83,90611,-74.06169199974612,4.632404999932223,3600,1,30600,48600,39600
84,214985,-74.02137499983876,4.736370999919507,3600,1,39600,45000,48600
85,202741,-74.1238510003909,4.570389000234496,900,1,45000,28800,34200
86,25405,-74.0946449999248,4.546658000287128,900,1,46800,48600,30600
87,127405,-74.11359899966881,4.698686999666382,1800,1,30600,28800,34200
88,220220,-74.0767733407407,4.60958572789106,900,1,27000,27000,54000
89,79744,-74.03532746035516,4.765142144447198,3600,1,54000,25200,46800
90,81366,-74.03937200005608,4.747402999922113,3600,1,25200,45000,57600
91,213491,-74.07880000020883,4.582638000176344,3600,1,34200,34200,39600
92,186007,-74.05016154096614,4.6982523636251114,2700,1,36000,57600,32400
93,209872,-74.10703099980832,4.706682999778941,1800,1,59400,34200,32400
94,246619,-74.05973736629917,4.656312364975298,3600,1,48600,28800,59400
95,7062,-74.10647788103672,4.682699007635948,1800,1,57600,43200,25200
96,126707,-74.11899049306966,4.722375275795058,2700,1,46800,32400,54000
97,179598,-74.07708536696137,4.643492500384483,1800,1,45000,52200,59400
98,171627,-74.12902753682576,4.6008598743220945,2700,1,54000,46800,39600
99,35052,-74.16972100000746,4.580237999848358,1800,1,25200,25200,39600
100,87835,-74.15005099986287,4.568998000325587,900,1,25200,41400,25200
101,171228,-74.14224699991811,4.711698999704238,900,1,28800,27000,30600
102,244714,-74.08889600039703,4.556692999763022,3600,1,28800,55800,25200
103,41053,-74.09325933781923,4.609170597059087,1800,1,48600,45000,28800
104,119018,-74.1187999999238,4.620547000018974,2700,1,43200,43200,30600
105,110411,-74.12074200036287,4.558509999556018,2700,1,57600,48600,48600
106,4518,-74.08810116115217,4.563963116005993,900,1,57600,57600,32400
107,183972,-74.16567475710076,4.638228648246726,3600,1,27000,52200,28800
108,49898,-74.14217900014606,4.674782999837949,900,1,45000,43200,43200
109,12992,-74.12743064216939,4.589908298124558,3600,1,52200,46800,30600
110,91753,-74.09620099967619,4.738123000118732,900,1,43200,45000,34200
111,6890,-74.0332040002287,4.725066999954135,1800,1,46800,48600,37800
112,105936,-74.09840099985811,4.677328000445474,900,1,25200,59400,55800
113,94920,-74.08411799974134,4.74745800037391,1800,1,59400,32400,28800
114,36558,-74.14546047760696,4.673324475871934,3600,1,55800,39600,45000
115,72837,-74.06862600020281,4.599032999908076,1800,1,46800,50400,43200
116,161518,-74.03021599967612,4.739648999763562,1800,1,55800,59400,41400
117,128395,-74.11299480718174,4.708620669954903,900,1,57600,46800,36000
118,141108,-74.10602723668288,4.583483070889964,3600,1,34200,36000,43200
119,215278,-74.13658799990371,4.603358999631031,1800,1,57600,30600,54000
120,231840,-74.12512799958478,4.69584000001713,2700,1,57600,25200,25200
121,24986,-74.07003499964111,4.724542000032335,3600,1,48600,30600,57600
122,158344,-74.05399720978708,4.699485656316538,3600,1,32400,28800,37800
123,222222,-74.0361989995556,4.760333000431378,1800,1,43200,45000,39600
124,88967,-74.12878134184406,4.604166022827249,3600,1,28800,30600,50400
125,236655,-74.07427677703909,4.639565500402597,900,1,59400,25200,34200
126,68401,-74.15713299955925,4.594538999590783,2700,1,34200,43200,28800
127,52767,-74.0443719995713,4.720980999995432,2700,1,41400,54000,27000
128,58849,-74.11867100005234,4.6678989997989175,900,1,36000,32400,43200
129,230554,-74.14450788341846,4.686400743272147,1800,1,50400,43200,25200
130,110434,-74.1031719999428,4.752856999805826,3600,1,28800,45000,54000
131,95973,-74.07066599965287,4.661794999769677,900,1,27000,48600,41400
132,126393,-74.09032864079866,4.678518855994448,2700,1,28800,30600,46800
133,106874,-74.02985647323817,4.7007498836978785,900,1,37800,54000,30600
134,116998,-74.1256895104177,4.5683482189314075,2700,1,32400,41400,30600
135,141507,-74.09488550497748,4.5695163724018935,1800,1,46800,57600,59400
136,153113,-74.11042000021888,4.5908920001626035,3600,1,54000,25200,43200
137,144925,-74.1128295782549,4.633209917276528,900,1,39600,30600,54000
138,49573,-74.09537300002093,4.593669999966669,3600,1,39600,59400,43200
139,215899,-74.10254492287388,4.503845188677388,3600,1,45000,37800,48600
140,22940,-74.09137299969011,4.683143999632373,3600,1,39600,59400,34200
141,22757,-74.12072399992121,4.603182999931807,3600,1,57600,57600,50400
142,101846,-74.06304547521499,4.6500244696644994,900,1,25200,59400,30600
143,191096,-74.07414799994983,4.606734000072502,1800,1,28800,36000,27000
144,49408,-74.09609333299612,4.677258703286592,1800,1,32400,28800,50400
145,18155,-74.05412110812601,4.7166913139022855,900,1,39600,45000,27000
