,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,36250,-74.07425400025505,4.60441699995814,2700,2,27000,27000,54000
1,98065,-74.11129300007995,4.5612420002518395,900,3,37800,39600,52200
2,100308,-74.14561816068543,4.6765375644072655,900,2,41400,46800,37800
3,118328,-74.05486055365719,4.7192063428154425,3600,3,43200,50400,48600
4,96897,-74.16443199988893,4.687903000059103,900,1,46800,55800,48600
5,59666,-74.05469500043854,4.644020000139253,900,3,55800,27000,59400
6,70227,-74.14146747964381,4.582646345709629,2700,1,59400,27000,59400
7,78807,-74.12543146306413,4.5972089870644215,3600,2,27000,43200,27000
8,112693,-74.07562542316502,4.671672652332521,1800,3,59400,59400,50400
9,213638,-74.06605299975195,4.633951999600877,2700,2,36000,48600,36000
10,247031,-74.11633799980099,4.561206999901502,1800,3,55800,43200,41400
11,74525,-74.05566641792555,4.666581160217599,3600,3,34200,57600,59400
12,88986,-74.07128821324285,4.599225205993002,1800,1,59400,27000,43200
13,216833,-74.09864899955524,4.591869000327484,900,3,32400,27000,52200
14,146954,-74.14776700001532,4.624696999698342,2700,1,50400,28800,32400
15,35056,-74.09453399959669,4.738105000314004,900,3,39600,50400,34200
16,32568,-74.0607750004024,4.649700999858241,2700,3,36000,52200,36000
17,173405,-74.10142799987042,4.5005019997765965,2700,1,28800,27000,57600
18,179103,-74.11797436643099,4.634496453305626,1800,3,39600,54000,43200
19,28330,-74.04672373328957,4.731838280651724,2700,1,50400,25200,52200
20,94013,-74.18619500008536,4.627333000437679,900,3,50400,43200,27000
21,60835,-74.06665234133645,4.6465171341273015,900,3,57600,57600,46800
22,54889,-74.14945065755512,4.621600847867398,900,2,57600,32400,50400
23,9795,-74.06379200036896,4.679860999882502,1800,2,28800,37800,57600
24,39652,-74.05494899998345,4.6709349995769465,900,1,46800,50400,27000
25,239450,-74.11557299989495,4.7096560001060634,3600,2,46800,52200,43200
26,76578,-74.12792399961837,4.621671000230373,900,1,57600,39600,54000
27,4788,-74.09595276821372,4.706090883326149,2700,2,43200,30600,59400
28,75852,-74.16459300044573,4.623382000138147,1800,1,43200,41400,54000
29,145778,-74.08024800000518,4.67424999988866,3600,3,25200,52200,32400
30,149102,-74.19238499965407,4.602570999580637,2700,2,30600,55800,54000
31,983,-74.06390100014889,4.663975000179226,900,1,37800,50400,41400
32,190577,-74.14653500012903,4.664900000222297,2700,1,46800,55800,43200
33,177109,-74.11937700040718,4.625562000178545,1800,2,39600,45000,45000
34,133532,-74.11244100030065,4.5754609998054745,3600,3,48600,39600,34200
35,116030,-74.18976900044383,4.6020790000930045,2700,3,34200,50400,36000
36,157133,-74.10538100034559,4.5823830002105685,3600,1,32400,39600,46800
37,167059,-74.06672507882335,4.636468068793748,900,2,32400,28800,55800
38,150274,-74.09387204903014,4.6988206199380524,3600,1,57600,46800,46800
39,119008,-74.1126189996776,4.577116000019759,900,3,45000,34200,45000
40,177550,-74.10436648528453,4.596440127106968,3600,1,30600,45000,27000
41,12377,-74.04762600026262,4.701783999899915,900,3,45000,50400,46800
42,231681,-74.20370400040606,4.619077999599043,2700,1,41400,48600,54000
43,68109,-74.10757261475436,4.563410948555111,900,3,27000,34200,25200
44,1117,-74.13803200040046,4.653624000241106,1800,2,54000,55800,25200
45,202125,-74.0920502809053,4.645225030243089,3600,1,30600,36000,57600
46,129023,-74.11598600034681,4.52688099989571,1800,3,41400,52200,57600
47,57332,-74.096618000326,4.610318999953293,1800,2,36000,59400,43200
48,105133,-74.12230300013714,4.571190000233186,900,3,30600,27000,34200
49,246446,-74.08356799992045,4.543107000402196,900,2,37800,48600,27000
50,49754,-74.06232722183971,4.651170467570993,900,1,25200,43200,55800
51,147200,-74.15230399974827,4.595886999757812,1800,3,41400,50400,30600
52,36844,-74.07964242411258,4.670777494575914,3600,3,34200,55800,36000
53,82147,-74.07611970318379,4.651569527178554,900,1,34200,25200,39600
54,200901,-74.16785800010939,4.693026000380861,900,3,45000,32400,39600
55,56820,-74.09703900027549,4.488878999558518,2700,2,46800,43200,25200
56,124331,-74.07437056834127,4.6715180573232296,1800,1,37800,45000,41400
57,13541,-74.07731165527642,4.590525212744474,900,2,34200,27000,39600
58,123221,-74.05245099987566,4.75040900000311,2700,2,37800,37800,39600
59,85866,-74.11405082710387,4.587992644438019,900,3,43200,25200,28800
60,33638,-74.11025951529504,4.574082666988923,2700,1,45000,36000,46800
61,24219,-74.06370199995726,4.7500840002880755,3600,3,54000,43200,52200
62,129337,-74.13869500019928,4.674120000101568,2700,1,28800,46800,25200
63,29297,-74.10026700012924,4.564121999564802,3600,1,59400,37800,57600
64,35225,-74.10990300000991,4.504751999845812,2700,3,34200,59400,32400
65,235083,-74.07327317381376,4.625611037076572,2700,1,32400,34200,54000
66,104232,-74.1061819337613,4.5091026627570745,3600,2,37800,41400,52200
67,204966,-74.12156396872929,4.617548829763052,1800,2,50400,36000,37800
68,225488,-74.13265530225232,4.652522884221958,3600,3,57600,52200,46800
69,27772,-74.17519900027189,4.618058000349912,1800,3,28800,41400,36000
70,19705,-74.07633899991096,4.698026000316015,3600,3,37800,39600,43200
71,205401,-74.11972800003645,4.523272999827482,1800,3,52200,48600,54000
72,60116,-74.07267099984115,4.652794000435431,2700,1,54000,41400,41400
73,123867,-74.18918100008977,4.600322000324937,900,2,39600,32400,27000
74,128462,-74.0839169998999,4.738544999882325,3600,2,25200,34200,52200
75,90668,-74.12428898838074,4.5763366962721435,2700,1,34200,57600,32400
76,144171,-74.19163900001459,4.622262999832244,900,3,43200,30600,27000
77,174944,-74.1798567048329,4.603661607693648,1800,2,27000,34200,32400
78,187248,-74.0704919995756,4.716582000150917,2700,1,25200,52200,37800
79,66750,-74.17529636507227,4.576426545857894,2700,1,59400,25200,32400
80,192906,-74.0860929997924,4.668572000040348,3600,1,39600,54000,45000
81,15048,-74.05662199991069,4.7481329997018005,2700,1,30600,54000,28800
