,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,220835,-74.11939052723874,4.643093250862855,3600,1,39600,52200,50400
1,188451,-74.12968299975934,4.569872999965846,2700,3,34200,30600,48600
2,68666,-74.08631526994314,4.69164418482805,1800,1,57600,41400,25200
3,47560,-74.13638634968201,4.59663921613508,2700,3,55800,46800,28800
4,125915,-74.07660722607503,4.6781664427899345,2700,1,37800,57600,37800
5,139718,-74.09005323260392,4.757466538683917,1800,1,52200,34200,55800
6,214503,-74.0654510000525,4.684815999766296,1800,3,59400,46800,25200
7,146496,-74.14636422230868,4.6444829848368325,1800,1,37800,57600,25200
8,18859,-74.09385483371605,4.697286509560532,1800,1,55800,52200,32400
9,240331,-74.12400939313845,4.634796219583435,1800,2,54000,34200,25200
10,49494,-74.08900449712041,4.612633574873495,900,3,25200,52200,46800
11,220515,-74.11566879623683,4.577735146397805,1800,1,37800,36000,32400
12,242022,-74.0972019995838,4.677982000046624,3600,3,25200,36000,34200
13,53175,-74.14679578375096,4.673509149940942,2700,3,36000,57600,37800
14,9842,-74.02642399975777,4.7305589997371325,1800,1,50400,54000,36000
15,181496,-74.07918191086705,4.61548695699337,1800,3,55800,36000,52200
16,145321,-74.08016299961636,4.576585000419317,900,3,46800,46800,43200
17,212677,-74.06302959569574,4.64650645065692,900,1,39600,27000,57600
18,23821,-74.1283620001846,4.563815999744218,2700,1,59400,30600,50400
19,18467,-74.19557200039826,4.60151499956319,1800,3,37800,28800,57600
20,232987,-74.14167799983063,4.585727000435479,3600,3,25200,43200,36000
21,142004,-74.17403500015763,4.648801999885134,900,2,30600,39600,55800
22,80686,-74.11292389776648,4.549826193618376,1800,2,48600,32400,59400
23,82814,-74.14312520641461,4.673964709962156,900,2,30600,34200,52200
24,194893,-74.07480499990088,4.622929999730403,1800,3,59400,50400,46800
25,19102,-74.07173388721824,4.670609890191972,2700,2,55800,25200,28800
26,26602,-74.15169899967577,4.622425999957953,2700,2,37800,27000,39600
27,6481,-74.05628899982476,4.69576199969146,1800,3,48600,41400,52200
28,19412,-74.12601300003973,4.619636999721371,3600,3,28800,28800,25200
29,59446,-74.16133602992406,4.546751713140601,900,1,48600,30600,48600
30,193225,-74.05083048132394,4.7277252667902685,900,2,43200,45000,41400
31,205121,-74.1377389995992,4.6520390000373775,1800,3,57600,46800,45000
32,2761,-74.19004830912354,4.603539050154385,2700,1,45000,27000,50400
33,99441,-74.06703000026845,4.642475999623283,2700,3,32400,25200,46800
34,90710,-74.06905936276722,4.6204443688486485,2700,2,59400,50400,50400
35,221411,-74.0764258768804,4.698599806755847,2700,1,36000,27000,41400
36,57806,-74.12993352192579,4.565257755718491,1800,1,34200,34200,37800
37,50190,-74.05380199958762,4.728038000340243,3600,3,30600,28800,28800
38,217008,-74.08834800022595,4.732042000044947,1800,2,34200,50400,48600
39,171,-74.10623300029027,4.6737519997057095,1800,1,39600,45000,30600
40,41639,-74.11468499996522,4.7024490003243775,2700,2,50400,54000,28800
41,126084,-74.16687499974512,4.5860260001983795,1800,3,52200,43200,37800
42,154403,-74.10442999976837,4.598046999803215,900,2,50400,32400,36000
43,214281,-74.18754153786533,4.626042091732886,2700,2,57600,39600,41400
44,112080,-74.15566376718283,4.637478180755783,3600,1,48600,48600,52200
45,156335,-74.06842102980781,4.602411796845479,3600,1,57600,59400,32400
46,16940,-74.10988387308088,4.620906252424824,900,2,48600,37800,52200
47,75917,-74.17049082027334,4.628840137004902,900,3,34200,34200,27000
48,246308,-74.0611419999252,4.674707000009381,3600,1,55800,25200,36000
49,111181,-74.0857759996,4.541799999719636,2700,1,37800,48600,30600
