,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,1476,-74.12175599979095,4.5855639999609865,3600,1,36000,25200,27000
1,112213,-74.15158797509318,4.694206131223285,900,1,43200,39600,59400
2,223848,-74.08314278597395,4.556640480099588,2700,1,48600,39600,32400
3,221825,-74.13760700025301,4.602786000267281,3600,1,36000,25200,36000
4,218426,-74.06574311331828,4.716444581959222,1800,1,43200,59400,45000
5,177705,-74.1794253526981,4.6075457400525455,1800,1,28800,39600,48600
6,100282,-74.15287500038389,4.6228640003242285,1800,1,28800,50400,57600
7,187368,-74.07709100029655,4.698989000048134,3600,1,30600,30600,43200
8,220605,-74.15147600009301,4.626288000392309,1800,1,39600,27000,54000
9,111783,-74.16196202003152,4.633251356347505,1800,1,25200,43200,41400
10,212998,-74.11341646200306,4.618223529153046,3600,1,25200,50400,39600
11,75801,-74.09552899965651,4.7056490000772015,1800,1,34200,30600,55800
12,190055,-74.18115799986191,4.617286000385478,1800,1,46800,57600,30600
13,111433,-74.06662747417279,4.687903226572559,2700,1,59400,32400,48600
14,100130,-74.05506409393426,4.677445611941362,1800,1,57600,25200,55800
15,86971,-74.0992789997421,4.753090000318707,2700,1,37800,41400,28800
16,32998,-74.06440549670741,4.649413601241882,900,1,34200,52200,25200
17,149952,-74.15190082506895,4.570405206247929,2700,1,48600,34200,55800
18,26815,-74.13657266027194,4.582738933664103,900,1,30600,52200,28800
19,121153,-74.17756000011231,4.620875999701356,1800,1,39600,43200,39600
20,184448,-74.10123500042491,4.572464000064593,1800,1,43200,57600,50400
21,132685,-74.112837188782,4.6157721693973786,3600,1,30600,34200,27000
22,236723,-74.17768586037181,4.613499843634729,1800,1,28800,43200,30600
23,208598,-74.06657300033396,4.660535999768773,3600,1,37800,25200,28800
24,246952,-74.11268358405492,4.6727132239103355,2700,1,32400,25200,34200
25,25205,-74.15651584168769,4.5775547213336845,900,1,34200,57600,50400
26,236143,-74.04055600026179,4.7425479996586715,1800,1,48600,43200,57600
27,181408,-74.06788399986296,4.661580000011711,900,1,28800,45000,41400
28,33834,-74.09049928117676,4.678651635835154,1800,1,25200,59400,30600
29,86993,-74.19094500025363,4.5993279996133,1800,1,57600,36000,46800
30,226965,-74.09297199999753,4.6095450001826315,2700,1,57600,57600,45000
31,7476,-74.14167062376384,4.554661978751379,1800,1,46800,48600,59400
32,85950,-74.12869372466281,4.6274396508981095,1800,1,32400,57600,50400
33,18034,-74.13738966544643,4.595191375413209,1800,1,52200,41400,32400
34,95951,-74.15015439685038,4.6221133723760115,1800,1,32400,30600,39600
35,246184,-74.17320430825148,4.589645300045233,3600,1,45000,27000,43200
36,24864,-74.03792737972181,4.680953477057066,3600,1,39600,54000,55800
37,76138,-74.0731739998064,4.669788999873994,900,1,43200,27000,41400
38,902,-74.04664544421425,4.692858753181148,900,1,46800,54000,54000
39,31815,-74.15580899961145,4.589263999668496,900,1,32400,27000,54000
40,203092,-74.17533300016619,4.590824000071059,1800,1,43200,41400,45000
41,151066,-74.13238879187045,4.6165129609159115,3600,1,25200,50400,45000
42,150119,-74.11676299994845,4.711291000102508,3600,1,41400,46800,28800
43,80507,-74.06648482170566,4.667685475632924,3600,1,30600,30600,57600
44,10697,-74.11817399993487,4.752350999803895,1800,1,57600,48600,28800
45,225620,-74.14368067607728,4.568395747332613,3600,1,54000,28800,50400
46,68785,-74.12798700026588,4.618514000027004,3600,1,50400,28800,39600
47,18137,-74.09691200005388,4.552507000415106,1800,1,30600,57600,27000
48,90720,-74.08779763568903,4.565734160967667,900,1,37800,27000,27000
49,11011,-74.06985999973892,4.672997000344593,3600,1,59400,59400,50400
50,152892,-74.10594000038732,4.671552000218844,3600,1,27000,50400,41400
51,87312,-74.0474453140247,4.704832921019467,2700,1,57600,25200,25200
52,12238,-74.05228730167806,4.705709451666069,2700,1,55800,39600,39600
53,11923,-74.10607099990858,4.546425000439868,900,1,25200,59400,32400
54,216342,-74.15068000022481,4.681088999692818,2700,1,50400,48600,37800
55,234187,-74.09483300024576,4.591278999993809,1800,1,48600,30600,46800
56,137526,-74.12043900041417,4.746315000435739,900,1,46800,48600,52200
57,238261,-74.14485700017889,4.569820999737682,3600,1,25200,39600,28800
58,188630,-74.11840400008866,4.623870000373475,900,1,57600,43200,32400
59,124787,-74.08869999968013,4.70431099992554,1800,1,30600,27000,37800
60,91879,-74.10023981082055,4.683107568319397,2700,1,36000,59400,46800
61,38416,-74.16519099994723,4.643898000231881,1800,1,48600,55800,25200
62,94160,-74.0754706632045,4.690800855946878,1800,1,27000,41400,34200
63,231937,-74.0515319999838,4.664742999733611,900,1,55800,57600,46800
64,221224,-74.06472331616334,4.614423521034583,2700,1,48600,59400,41400
65,27182,-74.04965300019222,4.753915999796186,900,1,54000,39600,46800
66,100002,-74.12585851676032,4.744619335003803,900,1,27000,30600,45000
67,234029,-74.14217623243668,4.590663269788572,1800,1,36000,57600,55800
68,22008,-74.07392600019199,4.606395000125259,900,1,43200,59400,37800
69,233597,-74.06548827744186,4.6820738228676015,900,1,32400,27000,46800
70,5515,-74.1130499996728,4.624365999695779,2700,1,45000,57600,41400
71,180062,-74.08668937064827,4.613194477435765,900,1,37800,28800,52200
72,130419,-74.05056086097456,4.725091590123529,3600,1,55800,59400,39600
73,60237,-74.09617504375437,4.6771429235919815,1800,1,27000,36000,59400
74,65103,-74.10044500040445,4.594406999976812,3600,1,43200,34200,50400
75,180015,-74.10243679625637,4.700209418894429,900,1,27000,54000,30600
76,244746,-74.0552639996277,4.714065000182305,900,1,32400,36000,32400
77,163871,-74.17760207001369,4.5929545369862925,3600,1,59400,36000,39600
78,226403,-74.0777569995701,4.609955000101383,3600,1,46800,48600,57600
79,119541,-74.1592890002586,4.552096000436447,900,1,27000,46800,41400
80,90426,-74.0509839459138,4.667464572935935,2700,1,57600,30600,50400
81,108636,-74.13985154878823,4.554132139192761,2700,1,59400,34200,54000
82,190631,-74.17176700020363,4.633904000129704,3600,1,54000,52200,32400
83,59998,-74.13523388034278,4.6135105867002615,1800,1,34200,32400,50400
84,43416,-74.06221702370719,4.661117588834001,1800,1,59400,43200,43200
85,211994,-74.09106480119084,4.613813985560005,3600,1,34200,41400,54000
86,8366,-74.10620910240876,4.59076934819735,3600,1,50400,48600,34200
87,185401,-74.09321600039499,4.740686999741208,1800,1,28800,57600,54000
88,206731,-74.02587399993685,4.687412000178782,900,1,54000,50400,59400
89,149431,-74.18516700041356,4.626516999559136,1800,1,48600,30600,46800
90,68631,-74.09308800034847,4.567960999842033,900,1,27000,34200,32400
91,46141,-74.11298743111495,4.696689665105631,3600,1,59400,45000,25200
92,56204,-74.13539000035264,4.56425499963051,900,1,37800,25200,50400
93,26792,-74.02842295518249,4.76610627992729,3600,1,55800,28800,52200
94,8580,-74.07885700011022,4.570822000109054,1800,1,59400,46800,28800
95,238981,-74.13828199974739,4.545548999752075,1800,1,57600,30600,39600
96,61765,-74.10038023816068,4.560000418062319,900,1,27000,37800,36000
97,131146,-74.12392900020873,4.715782999643689,2700,1,48600,45000,57600
98,77780,-74.07168699965199,4.614875999636694,900,1,41400,32400,30600
99,147225,-74.18951900019856,4.6100810002778605,1800,1,54000,28800,52200
