,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,9365,-74.02992699997112,4.766823000053656,900,1,25200,57600,27000
1,21578,-74.10183116197331,4.714455150828734,2700,1,46800,34200,28800
2,84968,-74.11333799955291,4.615818999807242,900,1,25200,25200,32400
3,241189,-74.11251238582301,4.590912838682384,1800,1,30600,27000,59400
4,215388,-74.11492625331456,4.69624902125566,900,1,28800,50400,55800
5,6634,-74.0811915598369,4.670732561441617,900,1,39600,27000,28800
6,99683,-74.15142960660016,4.691946222280339,1800,1,54000,32400,45000
7,232489,-74.05502741392458,4.749333935078026,3600,1,25200,52200,39600
8,202172,-74.02413599971227,4.752631999854374,1800,1,28800,59400,25200
9,174082,-74.05678400029241,4.645994000242551,900,1,32400,57600,43200
10,92542,-74.14439440643513,4.550385992070416,900,1,32400,28800,32400
11,144643,-74.10738833166205,4.678083518007549,1800,1,37800,57600,36000
12,225540,-74.10020541073504,4.571375822928286,2700,1,28800,30600,37800
13,14913,-74.1527079999793,4.590072999827668,2700,1,48600,41400,34200
14,65658,-74.19850782859571,4.62296931195009,3600,1,59400,34200,28800
15,52970,-74.12868799969952,4.559392999597581,3600,1,45000,30600,34200
16,63333,-74.12955271170381,4.6282592671774045,3600,1,45000,27000,54000
17,135588,-74.06954500009465,4.7167680003074075,3600,1,25200,59400,46800
18,96646,-74.16893671417056,4.6198905205797205,1800,1,50400,34200,25200
19,106202,-74.08958964173019,4.735373565250997,3600,1,41400,54000,25200
20,193069,-74.06865899981477,4.607913999716624,2700,1,52200,54000,39600
21,24717,-74.04986094490913,4.693278070363935,3600,1,41400,55800,57600
22,202285,-74.06834209394546,4.58583523579598,3600,1,36000,34200,36000
23,210670,-74.0795938593917,4.672686561891159,2700,1,30600,52200,50400
24,169024,-74.07279600041294,4.6050789996097485,900,1,46800,50400,46800
25,196780,-74.14296263111113,4.643025019397324,1800,1,59400,46800,43200
26,247855,-74.12221276257024,4.601634755682915,3600,1,41400,28800,43200
27,8339,-74.09370370205096,4.736418141870852,1800,1,36000,41400,27000
28,87032,-74.06434863963813,4.6593182112147495,3600,1,30600,45000,41400
29,244347,-74.08828306281067,4.69361547336107,900,1,36000,37800,28800
30,244436,-74.16991500017622,4.640617000013758,3600,1,25200,46800,57600
31,221452,-74.0408981496889,4.743943188125135,900,1,27000,28800,32400
32,51406,-74.1340666328188,4.644085251730483,900,1,54000,48600,30600
33,26799,-74.05878299973459,4.631964999815088,900,1,39600,43200,30600
34,3771,-74.19528299979494,4.637690000337557,2700,1,30600,45000,27000
35,197969,-74.11747438929666,4.617241046830796,3600,1,36000,37800,54000
36,124059,-74.09963386122878,4.697961137826315,3600,1,59400,50400,52200
37,195325,-74.14875600022738,4.680361000342374,3600,1,34200,37800,37800
38,100977,-74.11626619835866,4.6274065842518874,2700,1,39600,59400,45000
39,145766,-74.02890524987878,4.733240129919629,1800,1,48600,54000,30600
40,212224,-74.05412969961337,4.719200433138997,2700,1,50400,50400,36000
41,101840,-74.05193200001689,4.731427000150121,900,1,54000,43200,57600
42,172126,-74.10366200487913,4.6701871356705205,1800,1,48600,25200,30600
43,204390,-74.05570499966865,4.672227999892511,1800,1,30600,36000,46800
44,38072,-74.06334098501087,4.648563055117997,900,1,34200,41400,48600
45,143552,-74.10253400025833,4.614576000181905,3600,1,30600,46800,54000
46,236357,-74.05800361780081,4.653542317997051,2700,1,57600,59400,45000
47,42509,-74.07093501633437,4.615908230170247,3600,1,59400,39600,28800
48,240516,-74.17758352788793,4.629577216029216,2700,1,28800,45000,32400
49,203630,-74.07130599988545,4.600744999906042,900,1,36000,52200,48600
50,1269,-74.07852099965127,4.628343000095155,2700,1,50400,57600,45000
51,135674,-74.17465699994855,4.6369489999702305,1800,1,30600,32400,54000
52,139515,-74.13462148623718,4.7031590762033835,3600,1,30600,32400,55800
53,28792,-74.15970777418279,4.6211486582906725,1800,1,34200,46800,41400
54,14339,-74.0576283933033,4.676720475630932,2700,1,57600,41400,28800
55,159763,-74.08733700027258,4.556586000235254,900,1,25200,43200,57600
56,74937,-74.05843200010533,4.713670999625664,2700,1,32400,25200,41400
57,214090,-74.13941270111069,4.55324936641046,3600,1,32400,43200,37800
58,188012,-74.19607600018841,4.60789200034519,900,1,45000,36000,52200
59,33972,-74.0901231080583,4.6818172919501295,900,1,59400,55800,50400
60,152207,-74.06941188683754,4.663712685002379,2700,1,59400,34200,57600
61,33324,-74.10841099983261,4.630425000383289,900,1,30600,43200,34200
62,16113,-74.06521400022605,4.686358000178625,2700,1,48600,25200,43200
63,148532,-74.05284949792558,4.655777886209554,3600,1,50400,41400,39600
64,196671,-74.13044299964254,4.57626900014463,900,1,54000,37800,34200
65,50074,-74.02910615629543,4.716349275619213,3600,1,28800,32400,25200
66,87895,-74.05472200020272,4.692614000366893,3600,1,48600,32400,41400
67,187754,-74.05211388101415,4.725666521052485,3600,1,37800,52200,28800
68,178631,-74.13927799963214,4.680447000278033,900,1,43200,54000,32400
69,42562,-74.09179000033994,4.752657999920163,2700,1,50400,27000,36000
70,46302,-74.0610661039618,4.660142304785833,2700,1,28800,50400,57600
71,76374,-74.17884330458112,4.624545881930551,2700,1,34200,28800,34200
72,204709,-74.08616800013547,4.593361999857065,900,1,52200,25200,48600
73,29693,-74.06707499957595,4.661467999661986,2700,1,46800,59400,39600
74,174418,-74.04272257323372,4.722030109567199,1800,1,27000,25200,36000
75,36965,-74.08801883504795,4.615296111839234,1800,1,34200,57600,52200
76,238571,-74.09848299987388,4.545866999738483,3600,1,59400,50400,27000
77,246803,-74.07411344984571,4.604784073025763,1800,1,36000,39600,55800
