,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,228914,-74.11056900018177,4.496389000404736,1800,1,39600,46800,27000
1,241984,-74.04620500023043,4.720330999614656,1800,1,39600,54000,57600
2,104287,-74.1330940942343,4.603161728388663,2700,1,34200,34200,54000
3,54423,-74.05372799996779,4.713065999808463,1800,1,32400,55800,25200
4,224300,-74.05485299972395,4.7182559997655575,2700,1,37800,37800,52200
5,127126,-74.1151829999076,4.5156359999458635,1800,1,32400,45000,28800
6,35399,-74.06588005339852,4.655940436295207,2700,1,57600,36000,25200
7,50822,-74.15926141030127,4.648686544992737,1800,1,41400,43200,32400
8,17043,-74.11833398539541,4.54375513630584,1800,1,32400,57600,54000
9,130379,-74.02641761632934,4.722501233412571,2700,1,52200,41400,39600
10,34699,-74.19207199965962,4.620422000066985,3600,1,52200,59400,46800
11,81714,-74.10043000033586,4.583316000116802,900,1,30600,50400,36000
12,110064,-74.08786100015422,4.678976000162592,2700,1,25200,59400,50400
13,201028,-74.16100099964561,4.57889700030358,1800,1,48600,46800,32400
14,97258,-74.1518419997909,4.6195119996089336,3600,1,50400,55800,34200
15,219614,-74.05586500040056,4.664266000172144,1800,1,41400,32400,32400
16,82474,-74.07932099971741,4.645778000013367,1800,1,52200,37800,32400
17,69528,-74.07574499970913,4.6092700001154965,2700,1,28800,34200,46800
18,203039,-74.08367782435381,4.675789200619885,2700,1,28800,39600,45000
19,105807,-74.03053772231195,4.738382626614213,900,1,48600,55800,32400
20,184561,-74.11704372257641,4.520207513784259,3600,1,39600,55800,54000
21,213230,-74.15206532636043,4.693396364978648,900,1,45000,48600,36000
22,57416,-74.13934100027964,4.586798000040578,2700,1,34200,43200,28800
23,150472,-74.1088107312694,4.590813268303744,2700,1,55800,39600,45000
24,166081,-74.05314761193746,4.670470675864043,2700,1,46800,48600,28800
25,32261,-74.05526230810003,4.715549957917061,900,1,30600,39600,37800
26,10766,-74.10180459609542,4.707726299952032,900,1,57600,46800,30600
27,100036,-74.07676900008126,4.642171999722001,3600,1,50400,32400,28800
28,163199,-74.07834793382186,4.6390168128067595,900,1,59400,52200,46800
29,45669,-74.15979304226957,4.6364957206798705,3600,1,43200,52200,45000
30,158903,-74.07389462024248,4.6015521147127725,2700,1,28800,57600,30600
31,222565,-74.11930600026206,4.623461999847471,1800,1,46800,57600,39600
32,175137,-74.06698800043566,4.659326999937272,1800,1,59400,45000,57600
33,44352,-74.0643436953108,4.636784496273643,900,1,54000,37800,27000
34,132588,-74.12094099965618,4.747706999629888,3600,1,55800,39600,48600
35,110331,-74.11617100029473,4.581752999694589,3600,1,45000,39600,41400
36,248846,-74.10632161729644,4.683541388306619,900,1,46800,36000,36000
37,18977,-74.0666040002961,4.65502400014424,2700,1,36000,43200,37800
38,25022,-74.1149009998753,4.567410999800768,2700,1,30600,34200,39600
39,1760,-74.11323349134936,4.591900940383238,900,1,39600,45000,34200
40,152085,-74.09696899995531,4.736300999603682,3600,1,25200,37800,27000
41,135176,-74.13723224108278,4.625785971969885,1800,1,41400,54000,28800
42,40943,-74.10841692062864,4.588227090343564,1800,1,55800,39600,41400
43,117823,-74.15951676270899,4.60051382282177,900,1,50400,27000,36000
44,176594,-74.08347423197445,4.619239771076394,2700,1,43200,32400,39600
45,225147,-74.14558645105423,4.5624669944237946,1800,1,30600,52200,36000
46,224498,-74.13507446441413,4.6786038668256165,2700,1,55800,57600,34200
47,226322,-74.05908966930123,4.665541371918916,2700,1,36000,54000,41400
48,9237,-74.10980665928894,4.6309526352500745,900,1,39600,27000,34200
49,64603,-74.11419000039591,4.71156200043299,3600,1,59400,50400,39600
50,184052,-74.1789180003953,4.609662999947597,900,1,39600,46800,30600
51,126262,-74.05125699962419,4.707706000267288,1800,1,25200,27000,30600
52,40841,-74.10461200024156,4.74484500004432,3600,1,32400,39600,54000
53,127710,-74.06247651824667,4.686966070822,2700,1,30600,39600,37800
54,189010,-74.1182590003237,4.5161390001658415,3600,1,55800,30600,46800
55,15250,-74.14726151261506,4.539976844206491,2700,1,45000,28800,48600
56,204806,-74.07270299962822,4.625885000216333,900,1,57600,43200,27000
57,244949,-74.16840717976845,4.620193597054837,3600,1,34200,28800,54000
58,143128,-74.09537499967075,4.568017999568227,900,1,41400,50400,55800
59,102186,-74.12264071817494,4.61601354014292,1800,1,36000,28800,34200
60,137496,-74.10278250930023,4.757213862701958,900,1,41400,36000,46800
61,81962,-74.12140052655157,4.624115617889476,2700,1,30600,52200,43200
62,172385,-74.18939841035484,4.626916844028937,1800,1,41400,54000,46800
63,41402,-74.14104938933751,4.684356020371199,3600,1,41400,28800,52200
64,121230,-74.04246783976524,4.721768282642108,1800,1,39600,57600,54000
65,133089,-74.15396155494085,4.680394530962468,900,1,54000,57600,50400
66,190718,-74.07104230123045,4.610235958849122,1800,1,30600,27000,41400
67,139990,-74.13910199990504,4.6371619998146745,3600,1,46800,57600,36000
68,89088,-74.06550530231311,4.651315733857535,1800,1,32400,50400,54000
69,139123,-74.07723471187738,4.6080512797545765,900,1,59400,39600,37800
70,233067,-74.1014529999848,4.710002999753735,1800,1,30600,52200,27000
71,42285,-74.10203008311318,4.67707658904184,1800,1,59400,30600,30600
72,194646,-74.06689224272131,4.6078445112850135,3600,1,39600,30600,32400
73,118964,-74.07377918223689,4.655773353046722,900,1,52200,55800,27000
74,224258,-74.07202959105021,4.65890339610121,1800,1,43200,36000,25200
75,189,-74.11573350188675,4.751713868265711,1800,1,30600,57600,30600
76,41325,-74.15806499986991,4.63522800016618,900,1,32400,48600,25200
77,174228,-74.11868839143625,4.746278152570183,900,1,57600,59400,36000
78,7463,-74.0705979998808,4.670002999716936,2700,1,30600,43200,32400
79,240914,-74.13220830595681,4.5668080380590546,1800,1,25200,55800,30600
80,4096,-74.08766940118223,4.735247849901132,900,1,59400,43200,45000
81,95780,-74.08710816164047,4.739951497086556,1800,1,57600,50400,28800
82,36421,-74.06322800030432,4.634256000354394,3600,1,36000,48600,34200
83,235054,-74.16758530303018,4.696733055762994,900,1,50400,48600,59400
84,122182,-74.0685969998905,4.604126999681415,2700,1,54000,27000,25200
85,201912,-74.09181626618052,4.578295780923184,3600,1,54000,52200,46800
86,47641,-74.02738700003054,4.7360010002161665,3600,1,48600,30600,59400
87,231889,-74.12405499970711,4.7013050004462125,3600,1,59400,46800,34200
88,139991,-74.15249799991702,4.679157000133609,1800,1,37800,50400,57600
89,235215,-74.04784700019556,4.7246249998588405,2700,1,48600,55800,45000
90,139651,-74.08225420932585,4.6725183419766285,1800,1,57600,37800,30600
91,102481,-74.04823816529783,4.677258964721114,2700,1,41400,43200,45000
92,96993,-74.07554453526356,4.6695362821603,3600,1,45000,46800,48600
93,183038,-74.07308338943864,4.633608122105768,900,1,59400,25200,27000
94,52689,-74.07022399978699,4.632824000422133,3600,1,52200,28800,41400
95,235465,-74.12617013424754,4.590981636596245,3600,1,41400,37800,39600
96,173991,-74.13985907667029,4.6372400881315095,1800,1,25200,27000,48600
97,83913,-74.06364699970567,4.602121999907085,3600,1,46800,50400,39600
98,82615,-74.15603582242404,4.687391359684517,900,1,59400,27000,48600
99,101981,-74.16090000026156,4.586831999831167,2700,1,59400,28800,32400
