,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,193555,-74.13590099981548,4.604814999787383,900,1,32400,41400,46800
1,64507,-74.09475600025286,4.5720089998091815,1800,1,37800,32400,45000
2,55422,-74.13035899997695,4.709669999633394,1800,1,48600,36000,59400
3,15168,-74.06117133620744,4.647952169311889,3600,1,55800,30600,57600
4,218100,-74.17242111117271,4.625313109619062,1800,1,39600,59400,25200
5,73994,-74.11257458158003,4.727756103981508,3600,1,57600,32400,55800
6,223076,-74.07443800037807,4.653121000099216,1800,1,50400,55800,50400
7,78167,-74.09035000004117,4.678544000220732,2700,1,52200,45000,52200
8,218823,-74.11530199973329,4.568323000052566,2700,1,25200,34200,34200
9,179751,-74.06743934278046,4.636473694439029,2700,1,39600,50400,25200
10,149509,-74.19168363640273,4.629003575250822,2700,1,36000,27000,57600
11,103842,-74.06536599966371,4.643916999903265,900,1,59400,34200,39600
12,64049,-74.11214849267448,4.507724015966203,2700,1,45000,46800,25200
13,69382,-74.101814023016,4.583023836822749,1800,1,48600,30600,34200
14,197582,-74.06766600030308,4.604375999747132,900,1,55800,39600,43200
15,191970,-74.13084809581824,4.603640548378663,900,1,59400,39600,46800
16,47428,-74.05481362476844,4.747802744792473,2700,1,45000,45000,30600
17,146863,-74.20623468122389,4.607032072328641,1800,1,30600,28800,37800
18,106514,-74.12641499972263,4.621845000409713,1800,1,36000,37800,25200
19,30527,-74.03285299970108,4.741676999824535,2700,1,54000,39600,36000
20,127301,-74.11412130981937,4.701930393605803,2700,1,45000,43200,41400
21,233604,-74.11614952606787,4.623618662113345,1800,1,36000,46800,52200
22,117021,-74.11113906477287,4.501993461151295,2700,1,37800,54000,27000
23,59551,-74.10069958565094,4.748101229692037,2700,1,27000,59400,32400
24,174709,-74.11900099976523,4.668325000393903,1800,1,32400,30600,39600
25,154858,-74.12359500029787,4.566411000273356,2700,1,39600,57600,36000
26,208006,-74.12892467613248,4.5802245744188985,1800,1,57600,28800,41400
27,226600,-74.11287671555282,4.633254688950906,900,1,37800,34200,54000
28,121662,-74.14380199984458,4.544070000176584,3600,1,32400,59400,36000
29,26204,-74.05460209397691,4.713829094784163,3600,1,25200,34200,27000
30,130959,-74.02839253283709,4.739383750717538,2700,1,41400,25200,25200
31,109670,-74.149060000001,4.554738999742448,1800,1,59400,48600,39600
32,90042,-74.1174850001968,4.623121999677355,900,1,25200,54000,36000
33,166163,-74.12560549997234,4.665900325648163,3600,1,59400,43200,41400
34,20368,-74.0533967542916,4.716018144290718,3600,1,28800,43200,55800
35,235882,-74.10008300000622,4.673531000433486,900,1,34200,27000,48600
36,23812,-74.12788299961048,4.699353999555222,900,1,59400,32400,34200
37,171203,-74.09011400003962,4.681835999617625,1800,1,59400,55800,52200
38,164855,-74.12233800029723,4.617496999555693,1800,1,25200,54000,43200
39,128916,-74.07821799970255,4.590971999945946,2700,1,45000,46800,30600
40,70066,-74.09135199977368,4.5469339996051055,1800,1,52200,37800,28800
41,65231,-74.14172536709725,4.619729715384038,3600,1,46800,52200,43200
42,192622,-74.1388440001622,4.681801999920038,2700,1,36000,34200,37800
43,142585,-74.06283800031702,4.701734999655048,2700,1,59400,43200,48600
44,62446,-74.17992199977766,4.6008140001314,2700,1,39600,32400,37800
45,31076,-74.18099788414567,4.604670890683652,2700,1,45000,55800,36000
46,51922,-74.10868888378428,4.6321999102413365,900,1,41400,50400,48600
47,51764,-74.04659559669912,4.7428618473464415,2700,1,28800,32400,27000
48,171103,-74.06522000007381,4.604938000337487,900,1,52200,46800,43200
49,242232,-74.14393104103856,4.712487208744181,900,1,46800,37800,52200
50,181009,-74.06730399990481,4.669679000113392,900,1,27000,28800,48600
51,204019,-74.11262653294953,4.722392711991247,1800,1,25200,25200,48600
52,41345,-74.08155556527488,4.666687422430859,3600,1,41400,52200,36000
53,83865,-74.13909400040744,4.578793000258536,2700,1,32400,37800,36000
54,142451,-74.09764199979985,4.700813000105634,900,1,27000,32400,41400
55,237740,-74.1207719996018,4.643941000194281,2700,1,43200,27000,34200
56,173855,-74.12527052718605,4.697427068659369,3600,1,25200,39600,39600
57,127515,-74.16622139901914,4.5851696920298375,1800,1,43200,39600,45000
58,131880,-74.11201899962795,4.593044000342759,3600,1,52200,43200,46800
59,40773,-74.07950833528508,4.6458053551693,2700,1,36000,28800,54000
60,4728,-74.12147433033869,4.620827973377039,2700,1,54000,27000,28800
61,121771,-74.05028199965585,4.686235000401207,3600,1,28800,27000,27000
62,128655,-74.17220099967358,4.638182000184694,1800,1,46800,59400,48600
63,22292,-74.09827561031581,4.647645034424706,3600,1,45000,50400,59400
64,168506,-74.04820299984772,4.678653000305803,900,1,45000,37800,36000
65,145637,-74.19931537990018,4.617668010125124,1800,1,45000,28800,39600
66,45722,-74.10152663129536,4.715762904316735,2700,1,54000,48600,43200
67,244595,-74.13696720932789,4.563242915845124,1800,1,32400,54000,37800
68,23278,-74.14152850309938,4.685048114377644,900,1,36000,55800,43200
69,85958,-74.08634373575785,4.612663255784123,1800,1,27000,50400,54000
70,142586,-74.159310000175,4.621574999619152,1800,1,55800,25200,39600
71,9894,-74.06911900012231,4.724399999669665,1800,1,46800,30600,25200
72,213505,-74.05427912627606,4.646495098350236,2700,1,54000,39600,30600
73,42901,-74.10865398333718,4.7428598563342845,3600,1,25200,50400,36000
74,221305,-74.10792899978377,4.497515999709282,3600,1,45000,30600,34200
75,91244,-74.02868699968892,4.7422259997719305,900,1,55800,43200,32400
76,241464,-74.06335499962763,4.651124000331754,3600,1,45000,39600,30600
77,229222,-74.06908700033526,4.646342000223919,900,1,27000,34200,28800
78,85653,-74.06925395312913,4.623915906204436,900,1,57600,39600,57600
79,186915,-74.10234799958718,4.702738000344594,1800,1,34200,39600,41400
80,220727,-74.11560880135227,4.710584345332379,2700,1,48600,34200,55800
81,133596,-74.09126573096371,4.646824245331166,1800,1,57600,39600,39600
82,96447,-74.09227800023656,4.609691000298744,3600,1,52200,54000,55800
83,14678,-74.15411800014085,4.548666000347941,900,1,50400,39600,52200
84,228029,-74.12414127031373,4.572042999407262,1800,1,52200,25200,57600
85,32804,-74.0705477463272,4.72131073413021,3600,1,36000,48600,28800
86,11677,-74.14226799983452,4.560309999603508,1800,1,54000,52200,59400
87,139825,-74.15162400023102,4.6823289999713085,2700,1,59400,27000,50400
88,20417,-74.09420800008178,4.6766860002675665,3600,1,55800,37800,48600
89,234971,-74.12243299983349,4.71011100026664,2700,1,30600,25200,41400
90,177072,-74.13036399999983,4.630563000428435,3600,1,46800,34200,41400
91,234451,-74.14680999959032,4.539341000088293,1800,1,48600,50400,41400
92,229342,-74.09792810603132,4.74408466971488,2700,1,34200,37800,45000
93,126566,-74.06689700019906,4.6881850003066665,900,1,59400,34200,28800
94,77903,-74.09142280228944,4.5172726987190535,1800,1,30600,50400,50400
95,57103,-74.1082185420712,4.742687595264679,2700,1,36000,30600,52200
96,129264,-74.09005799996312,4.735648000191309,1800,1,34200,37800,52200
97,60804,-74.19083800012352,4.598068000185648,1800,1,48600,45000,30600
98,27534,-74.1614169995722,4.642043000398778,3600,1,45000,32400,28800
99,93899,-74.11291499995359,4.631382999894876,900,1,37800,32400,27000
100,94213,-74.0946180001606,4.6099329998977305,3600,1,52200,39600,41400
101,194938,-74.09157899955443,4.559493999937807,1800,1,32400,37800,43200
102,223225,-74.12618299991904,4.706020999923441,900,1,30600,45000,55800
103,37689,-74.07618741010508,4.6568461897296105,1800,1,32400,59400,34200
104,82342,-74.04587459268241,4.7039256047386795,2700,1,37800,30600,45000
105,94954,-74.10685699973105,4.741010000330361,900,1,34200,27000,32400
106,216917,-74.12703400003882,4.565947000341515,1800,1,28800,59400,37800
107,57870,-74.17879890804312,4.6270977956038415,2700,1,57600,37800,48600
108,112539,-74.08432798543058,4.646684246432782,2700,1,36000,34200,45000
109,94545,-74.06933063422011,4.640324665992998,3600,1,25200,45000,43200
110,82879,-74.02874600013845,4.768549000363676,2700,1,57600,59400,39600
