,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,94671,-74.0444891138332,4.752709861288682,2700,1,37800,37800,45000
1,215547,-74.15303000019459,4.579872999645024,1800,3,57600,28800,43200
2,81295,-74.09342563124969,4.751097397119676,1800,1,32400,46800,57600
3,94054,-74.10907799982938,4.578541999786252,900,1,57600,39600,45000
4,73780,-74.12227600037295,4.6545050001539146,900,3,52200,28800,45000
5,63942,-74.12530722516203,4.705718013298088,900,2,48600,41400,27000
6,15609,-74.13521200007739,4.680448000350097,1800,1,27000,54000,32400
7,75319,-74.10751500040529,4.732230999627754,2700,2,54000,37800,50400
8,78967,-74.17470460437045,4.625304681314953,900,3,32400,50400,39600
9,138315,-74.09361858218621,4.736341300076695,1800,3,39600,37800,43200
10,155714,-74.18975100000219,4.616399999815481,1800,2,43200,28800,41400
11,30050,-74.10149499981758,4.700541000022948,2700,1,43200,27000,32400
12,74145,-74.10559800008056,4.681518999713398,900,3,37800,46800,25200
13,66790,-74.07821000020495,4.607585000295014,1800,2,55800,30600,39600
14,207436,-74.07514800003256,4.6189059999548965,2700,1,41400,25200,27000
15,75827,-74.06663400043331,4.628988000026523,1800,1,59400,55800,57600
16,140972,-74.07242487582637,4.661208828893322,3600,3,46800,52200,25200
17,133695,-74.15546999967773,4.58917700007602,1800,2,50400,25200,27000
18,17392,-74.03347899968999,4.728232000137817,2700,3,36000,32400,36000
19,19488,-74.08887100028267,4.678110999936892,1800,1,39600,34200,59400
20,246752,-74.11557000042019,4.53935800021212,3600,2,46800,39600,55800
21,87330,-74.13608800031155,4.640376000283794,3600,3,36000,27000,32400
22,86500,-74.12188100036273,4.6171829998384055,2700,1,32400,37800,34200
23,128833,-74.07472771244709,4.701112989632938,1800,2,48600,52200,39600
24,115368,-74.17515599971587,4.598159999636561,1800,1,46800,45000,30600
25,110123,-74.15713115801293,4.685816626231088,900,3,37800,36000,30600
26,5557,-74.13719100032641,4.7143589999704005,3600,1,45000,32400,59400
27,228619,-74.07162083064647,4.607594603590345,2700,2,50400,27000,52200
28,213320,-74.15138285288289,4.674959834937582,2700,3,59400,32400,34200
29,153505,-74.14645999978596,4.543238000240637,1800,1,25200,37800,28800
30,59970,-74.09882500018065,4.756520000102552,2700,1,45000,25200,32400
31,187934,-74.08604341638198,4.627821664117995,2700,3,59400,54000,54000
32,62950,-74.11452299958351,4.598059000277688,900,1,37800,37800,50400
33,94971,-74.10265741530365,4.589592547298445,3600,1,57600,30600,25200
34,232999,-74.03831058036077,4.729980629713972,2700,1,50400,45000,39600
35,224445,-74.0688701200762,4.608071139087486,1800,1,36000,30600,27000
36,245509,-74.10356079259441,4.5983087886478415,2700,2,43200,37800,46800
37,221194,-74.07568486109409,4.698301626436818,3600,1,52200,30600,45000
38,188004,-74.07938398599188,4.587954000071879,900,3,25200,25200,55800
39,28898,-74.0823259999884,4.585693999902959,900,3,41400,54000,41400
40,201034,-74.07242542739195,4.605642220990238,1800,3,34200,46800,48600
41,194603,-74.11060779572394,4.681923605572071,900,3,37800,45000,37800
42,13740,-74.09556600036478,4.572051999642998,2700,2,57600,43200,34200
43,234993,-74.16633478078103,4.589808484047582,3600,3,43200,54000,50400
44,91545,-74.05325332927335,4.717507371878548,900,2,45000,32400,41400
45,118141,-74.08339250594484,4.674112271632348,1800,3,39600,25200,37800
46,92845,-74.1991940004373,4.6025129997424346,3600,3,48600,45000,30600
47,97602,-74.1534259587072,4.575205457323541,2700,2,50400,54000,25200
48,11956,-74.14086597311945,4.713963087269568,2700,3,37800,39600,39600
49,92214,-74.14055740181936,4.710973118305415,900,3,57600,37800,34200
