,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,83780,-74.02665100582671,4.734220085213256,1800,3,32400,45000,57600
1,219362,-74.14906158193422,4.671800408874741,1800,1,46800,39600,55800
2,29635,-74.04679083564467,4.692718433998611,900,2,39600,36000,54000
3,89354,-74.10787199988235,4.6841779995625235,1800,2,39600,43200,25200
4,11849,-74.07798486622508,4.6995202102361535,3600,3,30600,50400,46800
5,175913,-74.13043293671475,4.622932161208635,900,1,46800,28800,55800
6,82383,-74.03142496675855,4.6971427166159865,2700,3,32400,28800,39600
7,36231,-74.07206900014171,4.671466000086483,3600,3,48600,57600,55800
8,15925,-74.11600499971506,4.53933900044245,2700,2,34200,43200,52200
9,214030,-74.1887435025801,4.627028919705656,3600,3,27000,27000,43200
10,82056,-74.13390599967296,4.563055000125251,900,1,52200,59400,57600
11,115560,-74.08408375865767,4.673295586297916,1800,2,46800,36000,30600
12,10538,-74.14946300040711,4.6189899999112844,900,1,28800,34200,50400
13,1838,-74.07864391343662,4.638136551024733,1800,1,39600,25200,46800
14,3131,-74.0685450431311,4.667162142610722,900,1,59400,45000,48600
15,76308,-74.0263269996734,4.728595000393009,2700,1,41400,32400,36000
16,62057,-74.12450699961875,4.703806000311302,2700,3,45000,39600,52200
17,174851,-74.09267900009456,4.673803000285453,1800,2,57600,59400,59400
18,22902,-74.10435596780917,4.702622516738763,900,2,43200,45000,46800
19,145248,-74.07096000027904,4.6739130002943865,900,3,27000,30600,43200
20,57627,-74.06454700022927,4.631492000122525,900,1,59400,34200,37800
21,63825,-74.12689041422213,4.564590138625434,3600,3,54000,37800,54000
22,233316,-74.11022799969993,4.672094000289773,1800,2,52200,48600,28800
23,115969,-74.06811200036691,4.6545089996946905,900,2,27000,27000,37800
24,175041,-74.1639280000988,4.628108999891442,2700,2,28800,41400,32400
