,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,74388,-74.07222473567262,4.65163399911075,3600,1,55800,46800,52200
1,114682,-74.10596640995836,4.583015708886505,900,1,50400,55800,45000
2,41497,-74.05073399956747,4.722821999848453,3600,3,50400,45000,46800
3,4420,-74.09266391378767,4.60993311092845,900,1,41400,50400,25200
4,129314,-74.1243152290685,4.589596757632712,3600,2,43200,55800,25200
5,209609,-74.05817500018736,4.655459999773004,3600,1,55800,52200,28800
6,64003,-74.06359733904014,4.659870813568373,1800,2,39600,50400,52200
7,49349,-74.08633899983971,4.690491000180174,900,3,43200,43200,32400
8,44514,-74.17847700035433,4.627886000329371,1800,1,48600,43200,41400
9,92327,-74.06745228840204,4.717361283158279,1800,3,28800,43200,57600
10,10464,-74.10262499959663,4.7569749998868085,2700,1,43200,43200,55800
11,208823,-74.10376899961938,4.741891999930918,3600,1,45000,34200,54000
12,77366,-74.1604809999619,4.641597000148515,3600,2,46800,39600,59400
13,162669,-74.1696653008666,4.639027503553539,3600,1,48600,54000,39600
14,177147,-74.10286046240563,4.503131411426188,2700,3,52200,28800,43200
15,68724,-74.08730711062813,4.542096607111555,2700,3,39600,54000,45000
16,66345,-74.13728275155458,4.644103914739223,900,1,34200,50400,39600
17,14076,-74.05345506842828,4.7206552209979975,1800,2,39600,43200,55800
18,217486,-74.17539492193703,4.592691608978083,1800,2,52200,34200,57600
19,105089,-74.11831596608913,4.6003762753893245,900,2,32400,32400,36000
20,194017,-74.11748258732194,4.707728350153894,1800,2,43200,43200,46800
21,230964,-74.13428399996471,4.579106999883475,3600,2,50400,43200,30600
22,126977,-74.08311143926213,4.590879989717768,2700,2,55800,30600,59400
23,148256,-74.10293120293763,4.675862527784347,3600,1,32400,28800,50400
24,223325,-74.08541599974987,4.569369000281983,1800,3,59400,57600,39600
25,3486,-74.09183922622087,4.756356684815525,1800,3,46800,59400,46800
26,66123,-74.08042399973229,4.671515999852399,1800,1,39600,57600,50400
27,141102,-74.15875077824938,4.638135895611304,2700,1,59400,41400,57600
28,22661,-74.09064090507289,4.643848011932853,1800,1,46800,41400,54000
29,136043,-74.14378900032412,4.5886040000559785,2700,1,52200,41400,54000
30,219123,-74.10302211513934,4.719532520887999,900,2,43200,28800,52200
31,210285,-74.07605431301765,4.6111641408127335,2700,1,28800,55800,50400
32,22066,-74.1360054666965,4.594330831223272,1800,3,45000,41400,34200
33,242528,-74.17458549495026,4.6164607196438405,900,2,39600,25200,41400
34,226657,-74.19038000036413,4.611322000267863,2700,1,37800,30600,55800
35,218979,-74.15300300043042,4.619793000239088,1800,2,50400,50400,25200
36,7012,-74.15348100028129,4.546874000112776,1800,2,48600,55800,34200
37,234563,-74.12087299988413,4.6252750000379885,900,2,25200,32400,45000
38,215089,-74.07034433540751,4.639295979132004,2700,2,34200,30600,41400
39,54302,-74.0545842714017,4.667431357750924,3600,2,25200,39600,34200
40,65256,-74.1943789999717,4.6067669996308585,2700,1,43200,32400,27000
41,127149,-74.08772285633152,4.629242107596705,900,2,54000,34200,34200
42,141885,-74.05488380834495,4.7479581661543495,2700,1,25200,50400,27000
43,50690,-74.1462002887525,4.675947861255124,900,3,30600,37800,52200
44,152401,-74.15720899972723,4.5937990000282936,900,3,50400,41400,27000
45,137075,-74.04915044129976,4.698667392677481,900,2,39600,43200,45000
46,151478,-74.06025300017059,4.663245999972118,3600,1,27000,46800,55800
47,244453,-74.04925800018202,4.748419000447296,3600,2,36000,54000,30600
48,45166,-74.11823800040732,4.512705000149657,900,2,45000,54000,25200
49,234455,-74.10243714120945,4.69628708759508,900,3,43200,25200,34200
50,234201,-74.07274188769686,4.607282745798745,3600,3,39600,30600,36000
51,7025,-74.1489620000917,4.664678999952057,900,3,45000,27000,39600
52,174682,-74.0564640320663,4.699359315819453,3600,1,48600,36000,59400
53,72419,-74.09206651795404,4.572921595061512,1800,1,28800,36000,32400
54,186648,-74.09894407097326,4.697882822593258,1800,1,46800,55800,45000
55,85752,-74.10377399964224,4.582416000000577,1800,3,37800,34200,30600
56,244894,-74.13252257257585,4.625313149911588,900,3,32400,34200,52200
57,225221,-74.1727979140102,4.5760925514118975,900,1,32400,25200,37800
58,70679,-74.10832399979397,4.581635999998149,900,2,55800,43200,48600
59,40540,-74.14839263977977,4.614266732276336,2700,1,55800,45000,41400
60,115753,-74.10037707968415,4.738272720051858,1800,1,36000,54000,37800
61,46200,-74.07795146955775,4.608572016906646,2700,3,46800,34200,45000
62,139397,-74.07279800006276,4.670604999887272,900,2,41400,30600,54000
63,222387,-74.08612872489294,4.553174591124466,2700,3,30600,27000,50400
64,153926,-74.0725319837543,4.704612668403062,1800,1,45000,43200,52200
65,217585,-74.18332359995836,4.6066764330583405,2700,2,59400,59400,34200
66,115373,-74.19380999988421,4.637946000286232,1800,2,48600,36000,48600
67,134547,-74.04609499972727,4.757742999672749,1800,3,25200,54000,28800
68,194078,-74.13487700034166,4.596875999841289,900,1,34200,37800,54000
69,17530,-74.19888304411013,4.610851847628376,2700,3,45000,25200,52200
70,95608,-74.13754169003691,4.61883250121612,2700,3,37800,37800,36000
71,101177,-74.1743640000456,4.645700000386885,2700,1,27000,25200,59400
72,144434,-74.06077600022729,4.638859999947393,1800,3,48600,48600,37800
73,211559,-74.13670894727696,4.58671322083482,900,2,27000,27000,43200
74,136244,-74.09690000035832,4.755848999889863,900,2,50400,54000,48600
