,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,22072,-74.1192406496218,4.7445805381166455,900,1,28800,25200,52200
1,229691,-74.0972470033829,4.702165815999913,1800,1,37800,46800,54000
2,94569,-74.03192799996144,4.6965439999677665,2700,1,32400,32400,43200
3,135860,-74.06184071404478,4.645063251279641,900,1,48600,34200,41400
4,226964,-74.15360581130855,4.680735023659531,900,1,55800,45000,27000
5,105788,-74.09801080224142,4.733290084069879,3600,1,41400,55800,55800
6,8818,-74.18928400002193,4.623389999572269,1800,1,59400,36000,41400
7,101855,-74.07420907730432,4.639931331292572,3600,1,43200,36000,25200
8,34030,-74.04338800028044,4.748401000015709,2700,1,36000,55800,28800
9,245746,-74.05282649476611,4.649721890371095,3600,1,45000,37800,48600
10,247493,-74.18540000004205,4.6078510003345166,900,1,37800,45000,59400
11,27648,-74.12685629980089,4.701269254084847,3600,1,28800,25200,36000
12,41332,-74.10955200038062,4.614458000337728,1800,1,25200,59400,30600
13,128864,-74.15938636775392,4.599872067994307,1800,1,55800,41400,46800
14,142977,-74.12775100026431,4.634425999575966,900,1,54000,36000,57600
15,236631,-74.15263966872891,4.587193256236891,3600,1,30600,30600,59400
16,81718,-74.11278121924822,4.658258454860286,900,1,41400,25200,46800
17,184838,-74.20657700043256,4.60895299982143,1800,1,46800,59400,27000
18,112936,-74.06074428610452,4.656523784048021,3600,1,59400,37800,54000
19,78291,-74.15772234738624,4.623307399635499,2700,1,52200,48600,25200
20,144570,-74.11743300031827,4.6223280000351705,900,1,57600,28800,25200
21,153021,-74.06124393535377,4.699189448712773,1800,1,30600,57600,27000
22,119578,-74.10424599964533,4.753745000174246,3600,1,39600,34200,43200
23,202297,-74.09064395215833,4.534437586730166,3600,1,27000,25200,55800
24,141894,-74.05477199683817,4.715619855581691,900,1,59400,34200,54000
25,28454,-74.11762101141903,4.514965395130341,2700,1,48600,45000,50400
26,70062,-74.10543532955563,4.6713262290324415,2700,1,32400,59400,27000
27,152597,-74.16619741579767,4.634732652234863,1800,1,27000,48600,25200
28,198265,-74.06986465391041,4.633003304777658,2700,1,25200,55800,36000
29,60817,-74.11256020494224,4.582194539708659,2700,1,55800,55800,55800
30,19736,-74.13186752376559,4.562454970069946,2700,1,54000,39600,27000
31,9843,-74.05923600036944,4.668990999607807,1800,1,45000,45000,34200
32,236794,-74.18974041964475,4.62148148192422,2700,1,39600,55800,57600
33,177752,-74.04054399966792,4.742603999584733,2700,1,39600,54000,54000
34,145705,-74.10223999963216,4.615594999795691,2700,1,54000,55800,59400
35,496,-74.11676100029862,4.6251460003175495,2700,1,45000,48600,41400
36,36911,-74.04783999962457,4.748161999861068,3600,1,30600,37800,41400
37,207116,-74.08455899978232,4.740003000417585,900,1,36000,41400,28800
38,179128,-74.09794599957345,4.731233000352355,3600,1,46800,36000,36000
39,186069,-74.08765924303297,4.577545063906942,3600,1,54000,39600,27000
40,147633,-74.10672779684035,4.511646861222994,900,1,46800,28800,55800
41,86234,-74.06993404427453,4.673725384283097,900,1,46800,27000,28800
42,236217,-74.11489418525555,4.628956077754908,900,1,54000,39600,57600
43,97184,-74.07105900001325,4.609314999840708,2700,1,54000,50400,27000
44,221612,-74.16922899901456,4.638196309148326,900,1,59400,25200,48600
45,165517,-74.13876999964403,4.682345000185792,1800,1,41400,59400,27000
46,24690,-74.16294899993247,4.619534999674249,900,1,59400,54000,48600
47,21174,-74.06150674377834,4.640832889901934,2700,1,48600,25200,39600
48,181920,-74.06206900021297,4.750245000207358,2700,1,39600,48600,25200
49,46917,-74.10906866094369,4.630320359613241,2700,1,27000,34200,59400
50,231091,-74.09787042610525,4.5934500483830885,3600,1,39600,39600,37800
51,178044,-74.14902212972356,4.6241215892540355,900,1,50400,52200,39600
52,211431,-74.11251079760163,4.509521475637572,1800,1,37800,54000,46800
53,125045,-74.10386599970377,4.49510099970468,1800,1,25200,32400,36000
54,77239,-74.1468849999334,4.599168000122215,3600,1,52200,28800,52200
55,227042,-74.14869902278384,4.687026833807928,3600,1,48600,25200,57600
56,107554,-74.07035526161631,4.641343032221677,2700,1,45000,55800,37800
57,99108,-74.08504800040217,4.736357000035944,3600,1,45000,59400,52200
58,122409,-74.15446499597887,4.632432198019232,2700,1,39600,59400,59400
59,135814,-74.05735599985461,4.66580000030454,1800,1,25200,36000,43200
60,160311,-74.06183599968615,4.642580000195633,2700,1,50400,30600,27000
61,83189,-74.06337051622751,4.645530309199327,3600,1,34200,55800,59400
62,173553,-74.12389419498307,4.644733644154336,1800,1,57600,32400,41400
63,90321,-74.11045200000592,4.591434999567953,3600,1,48600,37800,43200
64,113782,-74.14926383492548,4.619394228912007,900,1,52200,36000,45000
65,172113,-74.08876435408878,4.704413368164016,900,1,48600,48600,28800
66,241571,-74.1350859996807,4.6138970002791515,3600,1,46800,41400,59400
67,247694,-74.0711529997246,4.594964999602878,2700,1,46800,59400,45000
68,33715,-74.15292013084544,4.576703835720799,1800,1,32400,37800,41400
69,54585,-74.11558799996357,4.603952999637669,900,1,41400,59400,34200
70,63077,-74.08833850144012,4.611414110826044,900,1,27000,32400,55800
71,184378,-74.12448784484194,4.699581845937142,1800,1,30600,55800,48600
72,71635,-74.11122199993484,4.5150240002476725,1800,1,34200,28800,37800
73,95134,-74.08247298592845,4.616547155380085,2700,1,59400,54000,46800
74,214749,-74.08261742604299,4.697780069312644,2700,1,55800,50400,52200
75,81649,-74.13341761709401,4.628701226016697,1800,1,30600,37800,59400
76,88511,-74.11105700007839,4.668093000215423,900,1,54000,43200,36000
77,37016,-74.1098994381898,4.6305530939092465,3600,1,54000,30600,25200
78,247695,-74.0271413072071,4.73418021075591,900,1,30600,28800,46800
79,75396,-74.06322099973332,4.650054999596575,3600,1,28800,59400,27000
80,46936,-74.1046754141141,4.586837416337056,2700,1,46800,28800,59400
81,99439,-74.0637423971956,4.6511573953586485,2700,1,52200,46800,32400
82,157962,-74.06917476663683,4.658135408071384,3600,1,59400,27000,43200
83,25024,-74.10814126180394,4.556938887552891,2700,1,39600,55800,27000
84,235312,-74.11603412579153,4.5881242190109015,2700,1,41400,45000,41400
85,19935,-74.18186099984368,4.618873000065263,3600,1,34200,43200,27000
86,123026,-74.09532699999016,4.711303000436513,1800,1,39600,39600,39600
87,3189,-74.09739874230912,4.673351179947312,3600,1,27000,52200,55800
88,58907,-74.05396099959628,4.749602000277116,1800,1,59400,48600,43200
89,218063,-74.05553076962269,4.711132194409453,900,1,39600,50400,32400
90,111851,-74.06106300028249,4.6856160000355365,1800,1,39600,30600,39600
91,16582,-74.15916545675421,4.581738103078066,900,1,39600,36000,46800
92,141286,-74.18838699987138,4.603273000149778,3600,1,41400,36000,52200
93,232708,-74.09374600012441,4.572597999702944,3600,1,25200,30600,59400
94,49496,-74.02102199966133,4.669970999619051,1800,1,32400,34200,41400
95,75125,-74.04959094367408,4.699729677949367,900,1,59400,39600,36000
96,155159,-74.11787799965887,4.714414000361511,3600,1,28800,55800,37800
97,118282,-74.09837399919563,4.678510644099831,1800,1,34200,48600,39600
98,160880,-74.13365100030313,4.649433000094816,3600,1,48600,36000,46800
99,199176,-74.15485700010763,4.621252999563334,1800,1,28800,39600,41400
