,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,14565,-74.09496526100169,4.5636477316211685,3600,1,55800,41400,32400
1,140139,-74.09295467778387,4.640733047171592,2700,1,46800,52200,39600
2,127214,-74.1678430000408,4.635440000393405,1800,3,37800,45000,41400
3,67537,-74.1842040001408,4.63709999958494,3600,3,52200,36000,46800
4,55488,-74.09737767322244,4.5461589516007885,900,3,25200,57600,25200
5,144447,-74.17983200026428,4.607521999988356,3600,1,52200,57600,50400
6,174555,-74.17809400003969,4.6071699999202425,1800,3,52200,52200,37800
7,183280,-74.14386703787117,4.6162681913972365,2700,1,55800,34200,28800
8,67214,-74.0679280002439,4.730375999699892,900,1,43200,37800,25200
9,131969,-74.13724599967969,4.6438359996984095,2700,2,30600,54000,34200
10,204690,-74.04777600005043,4.740448999587438,1800,1,55800,45000,48600
11,245938,-74.09960559573837,4.734537643912907,900,1,48600,46800,39600
12,11524,-74.15272700024587,4.619823999769638,900,3,57600,32400,27000
13,221633,-74.07463585072612,4.60589045315551,3600,2,41400,55800,43200
14,169020,-74.06336435558131,4.660297048241589,900,1,50400,36000,32400
15,132761,-74.10619099955917,4.5895650001425565,1800,3,41400,55800,50400
16,85880,-74.11666736171004,4.511397268426532,2700,2,50400,54000,37800
17,185578,-74.10475700000651,4.581494999672716,2700,2,25200,28800,54000
18,117769,-74.14546399990122,4.619636999721371,1800,3,46800,39600,45000
19,79885,-74.12196400020343,4.617087000410381,2700,3,57600,32400,48600
20,203036,-74.15588599960434,4.620522999829338,1800,1,55800,41400,59400
21,11686,-74.1432029996199,4.710814000086763,900,1,45000,55800,28800
22,36104,-74.18446899955633,4.608667999577573,900,2,32400,41400,46800
23,182951,-74.08996300042688,4.615982999786863,900,2,59400,43200,43200
24,49710,-74.06273600020974,4.746442000223965,1800,1,37800,25200,52200
25,203520,-74.0619920002201,4.648404999829693,3600,1,34200,28800,57600
26,211327,-74.12209200024995,4.60366199988633,2700,2,28800,27000,57600
27,3986,-74.2007779997778,4.6105810000757,3600,2,55800,34200,36000
28,186103,-74.18513800010125,4.6059089998714615,3600,3,48600,30600,41400
29,23897,-74.06974274174658,4.602870554602621,3600,3,59400,37800,25200
30,84501,-74.1026020000304,4.711230000191926,2700,1,41400,28800,25200
31,15758,-74.16498000006004,4.602875999639986,2700,1,39600,57600,55800
32,50106,-74.06365099990362,4.64823400027592,900,2,59400,52200,43200
33,184652,-74.13386399984014,4.596144999950823,2700,1,45000,54000,45000
34,234177,-74.05408004433775,4.711955825815248,2700,2,25200,59400,28800
35,81840,-74.03871522468387,4.729036527050717,1800,2,55800,52200,50400
36,172129,-74.07815970892206,4.5740012424385785,1800,2,27000,30600,27000
37,54489,-74.0657277566185,4.665487848569171,3600,1,43200,48600,55800
38,164760,-74.20281313395229,4.608858106903633,900,3,39600,52200,32400
39,94778,-74.16451989375128,4.615525668810861,3600,1,39600,36000,57600
40,125906,-74.10770299982796,4.5804979998550515,3600,1,41400,36000,43200
41,55777,-74.0763509277413,4.6554686676712596,900,3,25200,37800,32400
42,126493,-74.09939400026812,4.586200000140543,3600,2,25200,43200,37800
43,159771,-74.05185000000112,4.695823000061685,2700,1,57600,46800,25200
44,101794,-74.12454750375659,4.571972995281664,3600,1,28800,36000,55800
45,125332,-74.08396999960335,4.627379000059797,2700,2,41400,30600,57600
46,231490,-74.12150237304691,4.626786372589859,900,1,46800,34200,59400
47,198821,-74.14037700034737,4.5534929996639315,2700,2,39600,54000,25200
48,208813,-74.13647010500584,4.7081134979272035,900,2,50400,46800,27000
49,88301,-74.16094700011723,4.544329999847718,3600,1,59400,45000,32400
50,167977,-74.12212900005986,4.625131999999429,1800,1,50400,36000,28800
51,21974,-74.05671399997219,4.71586499960139,1800,3,25200,55800,30600
52,221473,-74.07604400035817,4.667667000374959,2700,3,41400,34200,30600
53,117803,-74.04788499983039,4.760741999704856,3600,1,45000,34200,46800
54,223569,-74.14672699974966,4.673905999724584,1800,3,34200,48600,46800
55,3010,-74.09283895860561,4.740413835359914,2700,1,43200,43200,37800
56,133471,-74.12323542984247,4.702588969280372,3600,2,39600,55800,43200
57,114330,-74.06147278656228,4.6697602292336216,3600,2,59400,57600,55800
58,201547,-74.0945461421244,4.7383394945998285,1800,1,28800,30600,39600
59,122705,-74.17743845086784,4.625785194772088,1800,3,41400,30600,39600
60,172006,-74.14471294993321,4.636715178108074,3600,3,54000,37800,39600
61,10158,-74.17580799964401,4.6435619996440165,1800,1,25200,41400,54000
62,182280,-74.07102389205534,4.615794427295868,900,3,37800,30600,55800
63,36222,-74.13871483410244,4.636829386806428,1800,1,46800,55800,45000
64,21368,-74.1595779999636,4.643355999918609,1800,1,54000,27000,45000
65,232101,-74.13940556489406,4.616282159656,900,2,57600,39600,52200
66,185630,-74.04639364913507,4.757921100975388,900,1,25200,28800,27000
67,155798,-74.08278700012085,4.541267000348214,900,3,57600,36000,55800
68,64071,-74.12100099993064,4.582051000013531,2700,3,55800,57600,34200
69,202785,-74.17120200031411,4.64135800011318,1800,2,54000,46800,54000
70,14413,-74.15109199995347,4.603685999750296,2700,2,36000,37800,57600
71,219430,-74.18567890178497,4.623820966041109,900,3,46800,46800,54000
72,80118,-74.06777953118531,4.6377620027388256,1800,3,39600,34200,50400
73,208621,-74.14458567572544,4.675354188625583,1800,1,34200,50400,27000
74,178301,-74.12200900040926,4.674122000263748,900,3,54000,39600,25200
