,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,38555,-74.16782799997219,4.6308490000729465,2700,2,34200,50400,28800
1,217779,-74.11487825273569,4.576263984720987,1800,2,41400,39600,45000
2,5197,-74.07710199208236,4.6656163431012425,2700,3,28800,32400,39600
3,20460,-74.09323569865255,4.742963378216576,900,1,45000,46800,37800
4,116581,-74.06260999981305,4.730561999737326,3600,3,57600,52200,46800
5,43736,-74.02982389313945,4.728644503668552,3600,1,46800,32400,52200
6,179716,-74.11477600020184,4.751729000300983,900,2,32400,27000,32400
7,66772,-74.1123860000491,4.569927999979192,3600,1,37800,30600,59400
8,212808,-74.05013786227356,4.750758316671762,1800,3,43200,39600,54000
9,153357,-74.17633300024887,4.6435250004062425,2700,3,50400,25200,50400
10,140661,-74.17883597522672,4.63020931773045,1800,1,59400,45000,43200
11,5954,-74.13580499955602,4.5967320001634695,900,3,48600,57600,30600
12,73782,-74.16606299998341,4.630383999884542,3600,2,39600,57600,27000
13,142238,-74.148066999591,4.615785999774009,900,1,32400,57600,32400
14,229720,-74.06680431202803,4.690095164339212,1800,2,36000,57600,39600
15,140995,-74.09451373540051,4.739246177695341,2700,1,50400,36000,37800
16,160426,-74.04230199998399,4.722589999888541,900,3,54000,27000,52200
17,96317,-74.03855242210663,4.745409631874108,2700,1,25200,55800,32400
18,241087,-74.05415293723317,4.688830504913426,3600,2,48600,25200,46800
19,194334,-74.14460199991079,4.558502999638579,2700,1,25200,54000,34200
20,117855,-74.14789896881877,4.560360333153282,900,1,46800,30600,52200
21,216527,-74.1481279628594,4.624156675160924,2700,3,27000,39600,37800
22,61303,-74.07868693016232,4.613553279594521,1800,3,36000,48600,28800
23,34559,-74.1064426203652,4.5884827499505905,3600,3,48600,32400,34200
24,84418,-74.11894399986383,4.745327999776523,1800,2,54000,36000,45000
