,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,182177,-74.15137377720356,4.603810381228499,1800,1,50400,57600,25200
1,27999,-74.07163451737814,4.611415548850223,900,3,34200,36000,46800
2,160900,-74.07099999956371,4.656724999649403,900,1,59400,57600,50400
3,6975,-74.0590370001778,4.650061000288662,900,2,59400,34200,37800
4,107684,-74.0774651782568,4.670744824804999,900,3,37800,57600,36000
5,132999,-74.15077953984651,4.621167098056056,3600,2,36000,28800,36000
6,69068,-74.06917231962599,4.716945065591661,3600,1,36000,34200,27000
7,41336,-74.14590400011727,4.565813000355534,2700,2,27000,46800,39600
8,130230,-74.12738632558147,4.682290455667038,2700,1,46800,43200,55800
9,97535,-74.13818409505951,4.623661466323131,1800,3,27000,28800,25200
10,205510,-74.17066800038671,4.584652000185316,900,2,46800,34200,36000
11,130161,-74.03041098260181,4.731405620586909,3600,1,54000,41400,55800
12,35899,-74.11685498923019,4.710732431953704,900,1,37800,30600,54000
13,223376,-74.09968942113078,4.583119307158982,1800,2,43200,25200,59400
14,39127,-74.15185500020971,4.679943999661255,3600,1,39600,28800,45000
