,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,5920,-74.07662463003533,4.658153281010762,1800,1,36000,41400,30600
1,223113,-74.07831341965033,4.642711704326642,1800,1,41400,50400,37800
2,142957,-74.13860800016063,4.5943850001880016,3600,1,55800,37800,54000
3,228598,-74.13565899996614,4.5555980002529175,1800,1,57600,48600,37800
4,9596,-74.14174786630187,4.673468879852992,1800,1,39600,48600,41400
5,10468,-74.07749054757873,4.6300962191338035,2700,1,59400,55800,59400
6,167620,-74.11722323381797,4.502656824938292,3600,1,37800,34200,37800
7,118301,-74.12134262474162,4.612946759993664,3600,1,30600,52200,46800
8,42857,-74.0777291760508,4.641176526606801,3600,1,39600,48600,50400
9,171958,-74.05343793396257,4.687534849336858,900,1,57600,32400,59400
10,87292,-74.12464499791437,4.586685603723659,1800,1,54000,37800,45000
11,103594,-74.16433531511322,4.597122979676987,2700,1,52200,57600,46800
12,182481,-74.10220187063993,4.584079704829255,3600,1,57600,27000,57600
13,207395,-74.11081661719658,4.747285043960127,1800,1,57600,25200,37800
14,209877,-74.10025200006062,4.583458000292317,1800,1,39600,59400,46800
15,188219,-74.02582299988323,4.731107999558593,1800,1,48600,41400,55800
16,1000,-74.10179399956832,4.50940199970308,1800,1,34200,52200,34200
17,201533,-74.10276500023701,4.594299999817284,2700,1,28800,57600,36000
18,150733,-74.17658252977692,4.594757458159523,1800,1,39600,30600,30600
19,132589,-74.11666599986407,4.666325999762691,3600,1,37800,25200,25200
20,80033,-74.11091999981105,4.65647199967702,900,1,54000,41400,55800
21,149305,-74.1856910002952,4.6320200004043155,900,1,34200,30600,27000
22,60299,-74.09771798379816,4.6797416536611065,2700,1,36000,27000,54000
23,105997,-74.09499854627789,4.612225935000888,2700,1,37800,25200,27000
24,127345,-74.08520189977666,4.747898635864715,900,1,55800,32400,59400
25,91182,-74.07086900004246,4.72051099957447,1800,1,28800,32400,50400
26,41197,-74.14783468088545,4.679820207292598,1800,1,48600,32400,34200
27,93034,-74.14623107401727,4.673026506812701,3600,1,46800,55800,57600
28,23828,-74.11894052697691,4.714628985652379,3600,1,32400,50400,55800
29,130871,-74.13858272516181,4.59209223505102,900,1,46800,52200,34200
30,81622,-74.08891960812271,4.5217436927435966,3600,1,54000,52200,30600
31,72845,-74.17527500043984,4.5863909999459045,3600,1,55800,28800,27000
32,102232,-74.13988699990259,4.604710999938988,2700,1,52200,50400,43200
33,123383,-74.10549499116524,4.647201587708243,3600,1,41400,36000,43200
34,101465,-74.02427110902596,4.761720408393113,3600,1,57600,45000,55800
35,214561,-74.05542500018451,4.668633000095494,2700,1,52200,37800,57600
36,208658,-74.15148049795764,4.541122328625738,2700,1,45000,59400,27000
37,4726,-74.16672099975933,4.586346999873387,900,1,55800,39600,48600
38,70800,-74.15611409622805,4.576795783301686,2700,1,59400,57600,30600
39,44415,-74.09863699985969,4.73195400022161,1800,1,28800,50400,25200
40,23218,-74.14126299972894,4.593999999744646,2700,1,48600,52200,50400
41,84490,-74.13125790186095,4.565226193255151,1800,1,39600,59400,59400
42,96862,-74.12051288504966,4.718159159179309,3600,1,52200,25200,55800
43,174628,-74.19734700043277,4.632676000313756,3600,1,37800,45000,55800
44,80538,-74.14281557330584,4.678957106191741,900,1,43200,50400,32400
45,176333,-74.0912589828193,4.741430525659254,2700,1,34200,52200,37800
46,156474,-74.0961870003308,4.713894999687759,900,1,30600,54000,28800
47,194756,-74.11368999990539,4.514125000164668,1800,1,39600,25200,54000
48,145727,-74.1902389998988,4.627864999933329,2700,1,55800,43200,59400
