,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,242141,-74.09045833327117,4.738929738423026,1800,3,50400,27000,41400
1,159946,-74.18767100036914,4.6036769999133655,900,2,27000,59400,30600
2,163586,-74.06963799998105,4.638637000194995,900,1,57600,59400,50400
3,98289,-74.10165499965116,4.737072999983567,2700,1,28800,59400,30600
4,225148,-74.10395290272433,4.585393559238057,900,2,34200,25200,55800
5,170937,-74.13859041384231,4.635519981727244,1800,3,55800,32400,43200
6,193812,-74.06479900012434,4.661016999575962,1800,2,34200,55800,52200
7,11860,-74.14173399990712,4.585871999853969,1800,2,57600,39600,48600
8,80321,-74.13456073497116,4.599289886847012,900,3,28800,59400,59400
9,66207,-74.17187799963338,4.695532999809832,900,2,48600,25200,50400
10,147959,-74.07828800002275,4.62283500033901,900,1,46800,32400,27000
11,10629,-74.12627901005996,4.741979219630312,2700,1,34200,25200,50400
12,26553,-74.1628109998402,4.602408999557569,2700,3,36000,50400,50400
13,209567,-74.12531470363677,4.571454693932301,1800,2,32400,30600,36000
14,243864,-74.08493399970104,4.675750999760584,2700,3,39600,25200,34200
15,141782,-74.18145061798089,4.633916491560819,1800,1,27000,55800,43200
16,106354,-74.07243700038774,4.609997000162684,3600,2,39600,27000,27000
17,33355,-74.11972600038663,4.51882799972953,2700,3,27000,46800,54000
18,66807,-74.12318500021905,4.719356999708602,1800,1,52200,59400,37800
19,79308,-74.04645786340652,4.744274715223399,900,1,48600,30600,55800
20,149670,-74.10961099993186,4.675624999672491,3600,3,25200,57600,48600
21,144776,-74.09756987855725,4.711272808906443,1800,1,55800,27000,57600
22,184353,-74.11842229338109,4.588406242985123,2700,3,45000,43200,43200
23,98439,-74.11482092405086,4.593506231236493,1800,3,59400,39600,46800
24,164862,-74.08066899995467,4.678271000343842,900,2,32400,43200,28800
25,35244,-74.19221999979764,4.635362999760723,1800,1,32400,50400,41400
26,96349,-74.07071265365715,4.6720087146975855,2700,3,59400,59400,41400
27,189699,-74.0625920002697,4.673819999881019,900,2,55800,54000,46800
28,245244,-74.07274166311805,4.66248989698863,1800,3,32400,48600,37800
29,164803,-74.12376799965196,4.703200999972126,2700,2,30600,25200,52200
30,182671,-74.12608099981179,4.620732000408912,3600,3,34200,57600,27000
31,247478,-74.10357899964856,4.740080000262704,1800,1,52200,55800,25200
32,146950,-74.15464972733056,4.622418484025422,900,1,36000,55800,41400
33,133232,-74.19125900007299,4.612211999792375,900,1,41400,32400,32400
34,177443,-74.15231549728557,4.62122402995563,3600,1,37800,32400,45000
35,865,-74.19028599975447,4.600869999738396,1800,3,25200,39600,30600
36,81104,-74.18431399974563,4.6252429997000215,1800,1,32400,43200,46800
37,138123,-74.16047000009127,4.614330999876499,3600,1,39600,34200,30600
38,234832,-74.0743920003473,4.66259500035251,3600,2,30600,41400,43200
39,162521,-74.15082746766184,4.626996571141113,1800,2,45000,37800,34200
40,192807,-74.06436387596366,4.641982343650702,2700,1,46800,46800,48600
41,50753,-74.0685269995703,4.620117000378138,3600,3,46800,57600,59400
42,53799,-74.13886364541914,4.642300381217551,3600,3,52200,37800,34200
43,157089,-74.18050500010884,4.6271419999893615,900,3,59400,50400,45000
44,89845,-74.15718600016102,4.5926060004078675,2700,1,48600,45000,52200
45,199623,-74.18446000023383,4.6033420001300485,3600,1,34200,41400,48600
46,183767,-74.09741400019422,4.7452610003046285,1800,2,54000,37800,28800
47,20480,-74.0405388963388,4.742627843396313,900,2,50400,43200,37800
48,3799,-74.17001632564869,4.63431367973755,900,1,37800,43200,27000
49,107339,-74.04157600492756,4.753241630102594,900,3,54000,36000,28800
50,196837,-74.04271100023794,4.71778700020349,900,2,41400,41400,25200
51,161558,-74.10686299957881,4.683632999689457,1800,2,41400,46800,43200
52,89914,-74.06133025896098,4.690463215228366,2700,3,28800,46800,45000
53,106433,-74.04558602596539,4.6850903731865445,3600,3,48600,46800,48600
54,211035,-74.06659376489173,4.625099578821655,2700,3,43200,36000,52200
55,105803,-74.08772899990973,4.679324999995553,2700,3,37800,43200,28800
56,48199,-74.11616190036091,4.592666782260972,2700,2,59400,28800,57600
57,23372,-74.12046199998039,4.614167999681276,3600,1,59400,36000,48600
58,63845,-74.09439913103151,4.569794471748792,2700,3,30600,41400,57600
59,159916,-74.10164700015353,4.489897000413163,1800,2,45000,36000,28800
60,17784,-74.12537448831556,4.705242687230573,900,3,55800,55800,46800
61,241582,-74.1364885878428,4.596837477734298,1800,3,25200,45000,25200
62,778,-74.17247900040624,4.620511999891369,3600,2,48600,57600,59400
63,160258,-74.06579800038216,4.674132000179324,3600,3,55800,54000,34200
64,213010,-74.07494187170913,4.6046780450560565,2700,3,39600,39600,59400
65,82570,-74.11850555463155,4.585780142984103,1800,1,57600,41400,37800
66,248739,-74.06601000009425,4.635468999862013,2700,1,52200,30600,25200
67,22669,-74.13498000027381,4.652566000054263,1800,2,43200,27000,45000
68,82590,-74.17398800030197,4.592210999720763,1800,1,43200,59400,25200
69,200646,-74.06303900015845,4.648742000017422,2700,1,34200,41400,59400
70,210180,-74.07655644521031,4.639038236382646,3600,2,48600,34200,37800
71,13971,-74.08168306495979,4.674290936055387,2700,2,37800,27000,41400
72,21958,-74.18000200014359,4.628351000368597,3600,2,55800,43200,27000
73,73007,-74.10982299964397,4.673091000054422,3600,1,59400,34200,46800
74,229588,-74.101160804074,4.582201413137138,3600,3,27000,39600,37800
