,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,91628,-74.17720986286571,4.618937935214988,3600,1,55800,45000,55800
1,188532,-74.12341950991556,4.594558666783504,900,1,46800,30600,34200
2,90027,-74.12912125716106,4.657382393916697,2700,1,55800,30600,54000
3,192345,-74.0678383061577,4.616671156747807,1800,1,41400,27000,36000
4,208890,-74.0536372305982,4.726036807390983,3600,1,54000,57600,27000
5,184212,-74.14035212330221,4.535617789600479,1800,1,48600,54000,59400
6,125535,-74.05989440977714,4.6428443333477505,900,1,34200,25200,48600
7,28053,-74.19510700006785,4.6333149999366094,1800,1,48600,55800,43200
8,215713,-74.07274732430096,4.675605169100365,1800,1,32400,28800,52200
9,207414,-74.19961371310099,4.626501346381362,3600,1,30600,43200,54000
10,37802,-74.07244400006043,4.6570960003326105,1800,1,41400,54000,46800
11,90369,-74.10581683327703,4.5092199822931205,2700,1,28800,55800,54000
12,123969,-74.06810597177304,4.648575300960942,2700,1,54000,37800,36000
13,241825,-74.112260235011,4.669257546846442,1800,1,48600,27000,59400
14,208595,-74.03688559899524,4.743938873973747,900,1,41400,52200,50400
15,158799,-74.13826687391462,4.620142084011063,3600,1,46800,50400,57600
16,117317,-74.10129293457419,4.580063856974208,2700,1,52200,36000,45000
17,236751,-74.05575740558572,4.700125590690828,900,1,37800,27000,52200
18,107454,-74.05271500036459,4.726302999785951,900,1,28800,45000,54000
19,37414,-74.11961944761751,4.650541101154929,900,1,32400,46800,55800
20,48270,-74.05078626624564,4.673302928889411,2700,1,50400,55800,39600
21,92367,-74.06608500043733,4.728946000429303,900,1,55800,36000,25200
22,97019,-74.14956299996624,4.678504999989018,1800,1,45000,39600,59400
23,62341,-74.12632600003418,4.712678999761668,3600,1,52200,28800,36000
24,45278,-74.09796900003799,4.539925000319634,900,1,50400,34200,46800
25,78855,-74.19399604636946,4.602785262442668,900,1,30600,54000,39600
26,142910,-74.07134592460997,4.655513625956472,3600,1,59400,36000,34200
27,114925,-74.03727710905058,4.762561259853023,2700,1,32400,50400,45000
28,19757,-74.13235599976933,4.702862999978522,900,1,46800,34200,34200
29,154679,-74.20149900020124,4.609818999971091,900,1,55800,39600,25200
30,221133,-74.17965499981396,4.580572000418284,3600,1,52200,25200,46800
31,48395,-74.11072176857729,4.614503979305642,1800,1,54000,45000,52200
32,231667,-74.14642313202839,4.683627609889585,900,1,54000,41400,32400
33,110630,-74.08789436088892,4.689147735177866,3600,1,41400,25200,54000
34,73989,-74.15172412285932,4.569754125921813,3600,1,27000,41400,48600
35,93221,-74.11486900008823,4.688388000125478,1800,1,27000,48600,50400
36,55455,-74.08981799976361,4.701038999915794,1800,1,27000,39600,52200
37,227445,-74.18422300040736,4.607774000286203,2700,1,55800,36000,45000
38,2578,-74.14057099243128,4.595206688122925,2700,1,37800,37800,50400
39,94875,-74.16534852761713,4.632273829317215,3600,1,25200,41400,37800
40,35706,-74.16985400007685,4.636919000428379,3600,1,57600,36000,54000
41,116528,-74.04529578299203,4.691212103183332,3600,1,37800,57600,36000
42,248231,-74.1111551122771,4.509419430386412,900,1,28800,28800,36000
43,51275,-74.076298999728,4.643174999679948,2700,1,45000,27000,50400
44,207692,-74.09672231359511,4.737243912421036,900,1,50400,52200,46800
45,179324,-74.12620274219404,4.582462617697159,2700,1,25200,52200,32400
46,47060,-74.0577399999942,4.711356000118714,1800,1,37800,50400,50400
47,85662,-74.07397887772456,4.6048767530199965,2700,1,45000,55800,34200
48,215902,-74.19676535206608,4.634178679942592,1800,1,52200,59400,41400
49,100539,-74.0506977022401,4.769600315931919,1800,1,30600,32400,59400
50,139733,-74.13475931834449,4.563621796203312,1800,1,55800,32400,28800
51,43400,-74.09916173186828,4.575049719261133,2700,1,57600,45000,37800
52,165429,-74.14810493544545,4.620223757581627,900,1,57600,30600,27000
53,15374,-74.04280404324348,4.743729679228863,2700,1,34200,32400,54000
54,52388,-74.1308059998657,4.563154000370788,2700,1,32400,59400,39600
55,155627,-74.0992999996585,4.590403999678215,900,1,27000,45000,59400
56,210292,-74.10654731631662,4.682380528163469,900,1,39600,37800,52200
57,213384,-74.06205400014436,4.691095999907638,2700,1,30600,32400,43200
58,202173,-74.09568400036554,4.593685000204103,1800,1,41400,30600,59400
59,56941,-74.15019892903396,4.575217881730938,3600,1,45000,32400,39600
60,8372,-74.1076080002917,4.594526999952507,2700,1,36000,25200,25200
61,138867,-74.12316149310472,4.6515600560974715,3600,1,39600,34200,54000
62,179678,-74.06697796715223,4.6015361511693005,900,1,59400,27000,54000
63,133104,-74.13399600008464,4.68537100026297,2700,1,34200,30600,28800
64,190363,-74.07933699961094,4.654181999780357,2700,1,54000,28800,25200
65,1478,-74.05346307780736,4.7561566537498345,3600,1,54000,50400,43200
66,192934,-74.14079999994667,4.591959000183702,1800,1,41400,39600,27000
