,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,147260,-74.07502900020684,4.611926999960376,1800,1,30600,25200,50400
1,109430,-74.0737909016581,4.6121704923355304,3600,1,41400,25200,28800
2,12644,-74.11617114761846,4.617227965036943,1800,1,25200,50400,48600
3,81090,-74.07189932635085,4.613424915269944,1800,1,54000,52200,27000
4,49539,-74.1272290000325,4.684364000310733,900,1,46800,43200,30600
5,62596,-74.10930999963298,4.702787999663671,1800,1,46800,46800,28800
6,135100,-74.19631800003776,4.626274000096728,3600,1,52200,43200,30600
7,184353,-74.11842229338109,4.588406242985123,2700,1,46800,27000,36000
8,230320,-74.12574881359951,4.5703361618942715,2700,1,27000,57600,45000
9,211590,-74.19736099977816,4.603744000388334,2700,1,46800,43200,27000
10,189312,-74.10000643659454,4.756994916762412,1800,1,43200,32400,45000
11,210525,-74.08172400028896,4.665998999973972,2700,1,48600,50400,25200
12,149956,-74.06519900015745,4.693748999702291,900,1,46800,27000,39600
13,26315,-74.09172099984464,4.550626999840241,1800,1,54000,41400,25200
14,139479,-74.10140199993116,4.733949999730228,1800,1,55800,27000,43200
15,112050,-74.08489794941038,4.677423190354483,2700,1,36000,39600,54000
16,83485,-74.054932000265,4.719931999850612,900,1,59400,36000,59400
17,51104,-74.10387699957441,4.614350000341746,3600,1,45000,55800,27000
18,42061,-74.13045913967326,4.629167613366872,900,1,27000,34200,43200
19,238071,-74.05390100022015,4.713910000049056,1800,1,28800,57600,39600
20,202266,-74.07651106232215,4.6123560428979715,1800,1,36000,57600,46800
21,45433,-74.06415753204459,4.683857286951847,900,1,27000,37800,30600
22,221176,-74.11284528080607,4.583364068371643,2700,1,30600,25200,52200
23,231782,-74.06778826101325,4.587388498359701,3600,1,27000,39600,36000
24,237247,-74.06815409721777,4.670566121874208,900,1,30600,46800,27000
25,221341,-74.06929248007503,4.686144035774868,3600,1,27000,27000,30600
26,155544,-74.12150399989588,4.593760999790463,2700,1,46800,55800,52200
27,135738,-74.08887600030555,4.651146000149773,3600,1,36000,28800,28800
28,27617,-74.11379799986044,4.738805000431563,2700,1,43200,27000,52200
29,179963,-74.14035369535397,4.640737081709951,1800,1,46800,52200,27000
30,175435,-74.06475081718743,4.647983121048816,3600,1,57600,43200,34200
31,108785,-74.14952371124897,4.681987149852971,2700,1,25200,36000,46800
32,237747,-74.19403188465772,4.6347068017800455,2700,1,59400,36000,46800
33,43770,-74.07021700011431,4.6566649995615705,1800,1,43200,39600,30600
