,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,241565,-74.16627784016843,4.602212915377336,2700,1,37800,27000,34200
1,144870,-74.11632600010543,4.708661999821745,2700,1,39600,37800,52200
2,235883,-74.13641600037461,4.711458000255903,900,1,48600,52200,37800
3,213844,-74.02773951511772,4.730166811594527,3600,1,54000,46800,32400
4,78805,-74.14228926295729,4.674849031984828,3600,1,43200,52200,55800
5,110605,-74.18869599966789,4.604872000154165,1800,1,45000,43200,59400
6,134803,-74.11505995317155,4.69775868334216,2700,1,28800,55800,59400
7,169476,-74.14203201690094,4.713810038817099,3600,1,59400,39600,52200
8,29666,-74.17674130969833,4.62417981117498,900,1,50400,32400,52200
9,111559,-74.09558200025829,4.570174999873141,2700,1,57600,55800,46800
10,233846,-74.03671400011474,4.764425999979162,3600,1,57600,37800,43200
11,169165,-74.10005013244661,4.585926234827841,1800,1,48600,37800,39600
12,133432,-74.10233895714553,4.5958332517578535,900,1,34200,46800,41400
13,40442,-74.0631139996032,4.651237999869657,1800,1,55800,45000,45000
14,104464,-74.0725960003964,4.616229999848438,3600,1,32400,28800,34200
15,42450,-74.19895500006271,4.63091900020001,1800,1,30600,34200,32400
16,186039,-74.09699999991744,4.62516099989062,2700,1,50400,48600,36000
17,199676,-74.16495999996853,4.61483899979434,2700,1,36000,25200,43200
18,198514,-74.08469284516637,4.7400727658048805,3600,1,55800,36000,48600
19,169908,-74.16485445960075,4.588518180567887,3600,1,52200,43200,54000
20,206474,-74.05560000008668,4.7177109996891415,1800,1,30600,59400,30600
21,110426,-74.06635200040103,4.657352000395502,3600,1,55800,46800,48600
22,213457,-74.12240643305726,4.603080975136594,1800,1,37800,55800,50400
23,200928,-74.1035834220547,4.756367296774218,1800,1,25200,43200,36000
24,129401,-74.10652970394715,4.510098678642422,3600,1,28800,54000,36000
25,98063,-74.13118275239756,4.6891087937325615,3600,1,34200,41400,45000
26,152360,-74.14792932558717,4.588873733090695,1800,1,30600,36000,50400
27,131220,-74.14213800013817,4.551721000394901,1800,1,30600,27000,25200
28,164123,-74.12047003630892,4.5204070116931705,2700,1,43200,39600,59400
29,234872,-74.06205508710586,4.651635651043312,900,1,54000,27000,57600
30,12899,-74.07771610736005,4.681870797041765,2700,1,55800,50400,28800
31,77811,-74.14834399960041,4.691859999933254,3600,1,52200,39600,25200
32,27379,-74.1149251753362,4.553753827833561,2700,1,54000,43200,34200
33,68306,-74.06997794673909,4.6595930503454035,2700,1,43200,37800,30600
34,153181,-74.0281297351923,4.732151975636596,1800,1,59400,46800,32400
35,208770,-74.11607099983729,4.681014999795892,1800,1,39600,34200,32400
36,48550,-74.12508039156964,4.636872599403367,3600,1,27000,28800,57600
37,188896,-74.09679961542193,4.610462733631388,1800,1,50400,25200,55800
38,198481,-74.07179239718762,4.651344184715191,900,1,28800,52200,45000
39,85092,-74.09134043755769,4.559140119004403,900,1,39600,36000,37800
40,224102,-74.08519124396075,4.65314036482655,2700,1,45000,39600,48600
41,56275,-74.08541392284494,4.675748808003339,3600,1,28800,54000,48600
42,237185,-74.16151723089665,4.59024897769256,1800,1,32400,50400,57600
43,158024,-74.0564729999478,4.720910999914849,2700,1,30600,46800,52200
44,107685,-74.16493787176816,4.618855590843261,900,1,34200,36000,52200
45,118280,-74.06671570041179,4.636932808007531,2700,1,45000,50400,39600
46,145098,-74.16538500011599,4.625557000323717,900,1,41400,54000,50400
47,18125,-74.10656300000316,4.701298000150821,900,1,46800,36000,39600
48,172363,-74.14229824970339,4.604698079089241,2700,1,28800,54000,28800
49,7126,-74.05464100001187,4.7544860000200035,1800,1,50400,54000,41400
50,210582,-74.06093767991047,4.6426989220565735,2700,1,55800,30600,45000
51,204001,-74.06992190444178,4.649797524910009,900,1,59400,41400,28800
52,189903,-74.10417870235584,4.590923120940776,3600,1,39600,30600,48600
53,202693,-74.1482212493084,4.618145805851793,3600,1,43200,39600,41400
54,50752,-74.10460430886609,4.704981478891268,3600,1,59400,39600,50400
55,114835,-74.11949600023287,4.582511000310112,900,1,43200,59400,41400
56,149165,-74.1045667242529,4.582004330354365,3600,1,41400,39600,50400
57,137620,-74.06460877018483,4.681514808728465,900,1,27000,57600,43200
58,4800,-74.11305088271672,4.622714970222082,900,1,43200,46800,39600
59,206688,-74.12211597358994,4.668792524557489,900,1,59400,59400,57600
60,43180,-74.09650299979997,4.574068999671381,900,1,30600,54000,43200
61,76272,-74.1034819636316,4.679751288205639,1800,1,37800,57600,48600
62,135870,-74.15478199976457,4.6000829998048935,2700,1,59400,45000,39600
63,198640,-74.05051600000756,4.734819000360355,2700,1,34200,39600,46800
64,24615,-74.11883500008388,4.706381000047382,1800,1,46800,50400,28800
65,176077,-74.1648471338396,4.615082518928344,900,1,45000,59400,48600
66,194770,-74.18204780091378,4.618977128568165,900,1,46800,55800,25200
67,204985,-74.08846299985369,4.613169999746484,3600,1,43200,34200,37800
68,212466,-74.10357500034894,4.500034000106192,2700,1,50400,25200,50400
69,162245,-74.07265499994764,4.6693879996786904,3600,1,50400,41400,32400
70,85551,-74.04108343979267,4.773560272154283,3600,1,48600,48600,34200
71,5987,-74.10353717588558,4.710029348789887,1800,1,32400,52200,57600
72,747,-74.08653399983335,4.675112000167033,900,1,30600,37800,36000
73,64809,-74.11301627961197,4.516817731684613,2700,1,34200,55800,34200
74,54419,-74.13643599956777,4.641493000326672,3600,1,59400,28800,59400
75,177063,-74.14471099969073,4.561403999753047,3600,1,43200,41400,39600
76,118465,-74.0922608513978,4.737119970894931,1800,1,50400,30600,46800
77,46901,-74.06801567671394,4.637091671703259,900,1,25200,45000,28800
78,83158,-74.07429674658783,4.655350907446066,2700,1,45000,34200,32400
79,30425,-74.12519500043022,4.570504999750899,3600,1,30600,39600,46800
80,12448,-74.11401400156713,4.708614658126075,3600,1,36000,50400,54000
81,117282,-74.14147280395851,4.669394522185332,3600,1,28800,36000,25200
82,214692,-74.04498099984174,4.75321899968891,900,1,28800,50400,27000
83,134751,-74.08553820386621,4.734426108279322,3600,1,50400,39600,36000
84,60224,-74.08455100028472,4.542662000342578,900,1,27000,43200,34200
85,55466,-74.10240112415644,4.706605682875189,3600,1,43200,37800,41400
86,109076,-74.104664999945,4.670788999592318,900,1,46800,45000,54000
87,179946,-74.0696417459558,4.594627927282251,900,1,52200,41400,39600
88,200086,-74.13062099991777,4.603953999818184,900,1,32400,36000,37800
89,83303,-74.11879984541355,4.620547437867528,3600,1,55800,34200,55800
90,112131,-74.07835236790612,4.59100272493924,2700,1,45000,48600,59400
91,47296,-74.15870900030046,4.621972000420977,900,1,54000,41400,45000
92,177621,-74.06224247657244,4.626420689800236,2700,1,30600,41400,52200
93,20071,-74.11279137380419,4.639034902015837,2700,1,45000,57600,36000
94,221284,-74.10143200006839,4.708990000268949,900,1,37800,39600,36000
95,88371,-74.0585939995887,4.714517000073067,900,1,41400,30600,37800
96,244881,-74.12542800005873,4.717672999876495,900,1,32400,52200,45000
97,248332,-74.13045445855231,4.62921727141224,2700,1,41400,57600,30600
98,219323,-74.05511499966478,4.756759000044417,1800,1,32400,41400,55800
99,230844,-74.07360372778719,4.605291196889446,3600,1,46800,48600,37800
100,59557,-74.17556158996496,4.586173112792352,900,1,32400,48600,27000
101,163342,-74.06289500021839,4.648105000270921,3600,1,25200,50400,28800
102,117441,-74.12819807740819,4.616991721766623,1800,1,59400,48600,39600
103,90054,-74.0575407267147,4.7198674688626285,900,1,27000,27000,41400
104,4767,-74.07961584565828,4.653157288817057,900,1,50400,45000,45000
105,166189,-74.06833692773428,4.583833682183943,2700,1,36000,25200,25200
106,193192,-74.07231500018902,4.6564409999643495,3600,1,32400,39600,25200
107,75922,-74.05816900033956,4.666970999852226,1800,1,28800,48600,34200
108,55198,-74.17009500010126,4.625163000191797,3600,1,46800,59400,45000
109,7713,-74.06843565258399,4.661218156589415,900,1,37800,59400,39600
110,177278,-74.12257082475426,4.636596771870843,1800,1,25200,59400,30600
111,180326,-74.15822095279312,4.6229428289183065,3600,1,52200,30600,39600
112,181681,-74.06687520257869,4.708451003860501,1800,1,34200,30600,43200
113,216182,-74.08011634381545,4.613820869428295,900,1,50400,46800,37800
114,80303,-74.14331399994799,4.565450999773726,900,1,25200,41400,25200
115,113416,-74.17125782881239,4.592181153197814,2700,1,54000,28800,39600
116,200986,-74.13846699969531,4.710558999927254,1800,1,41400,41400,52200
117,236764,-74.06559842526873,4.680904831687224,900,1,45000,46800,50400
118,118799,-74.0822199996832,4.584831999915128,3600,1,27000,41400,43200
119,221467,-74.06446100001557,4.64598000033748,3600,1,52200,43200,59400
120,126857,-74.0742640003008,4.651909999833813,2700,1,41400,30600,46800
121,95554,-74.19794699958408,4.642669999886493,1800,1,32400,25200,32400
122,12857,-74.0947369999863,4.591602999691084,2700,1,43200,54000,57600
123,154574,-74.10261700009902,4.7508600003592925,900,1,39600,37800,59400
124,145545,-74.12103099377966,4.580109607136313,2700,1,59400,48600,46800
125,205783,-74.19487194689059,4.601606977974106,900,1,52200,41400,41400
126,65744,-74.10710623730661,4.672771995130217,1800,1,37800,37800,32400
127,234646,-74.03041230132864,4.6955973701102005,900,1,54000,41400,54000
128,93061,-74.0640629996323,4.670139999979598,2700,1,57600,30600,45000
129,80454,-74.07498997379766,4.638924435435968,3600,1,46800,39600,43200
130,72134,-74.0268631223198,4.764488977193556,3600,1,30600,39600,46800
131,153523,-74.04554599973126,4.767499000036104,3600,1,32400,48600,36000
132,224277,-74.09631682575396,4.698197282275327,2700,1,52200,32400,52200
133,177199,-74.09412020503412,4.589076951292706,2700,1,28800,54000,41400
134,26633,-74.14350840435861,4.640976700656188,900,1,32400,50400,55800
135,219332,-74.09821013031814,4.74055157914092,900,1,45000,43200,43200
