,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,82277,-74.05453600042989,4.755608999668364,3600,1,57600,48600,27000
1,76289,-74.12199299961743,4.624970999902648,3600,1,52200,59400,30600
2,47368,-74.18159608127651,4.628792203445325,2700,1,32400,39600,27000
3,126134,-74.06644559587046,4.657536736863581,3600,1,54000,39600,39600
4,233608,-74.08721599989875,4.576987999850245,3600,1,57600,45000,27000
5,223119,-74.14409100044792,4.564934000194539,3600,1,55800,46800,28800
6,165396,-74.14255099969174,4.713521000423012,1800,1,59400,41400,25200
7,228084,-74.07993009431098,4.559776223235428,900,1,54000,32400,57600
8,139152,-74.19567673138397,4.632629420829483,3600,1,41400,32400,32400
9,234692,-74.07351500028827,4.638670000058425,3600,1,39600,50400,30600
10,195517,-74.14539277966885,4.546364779719416,900,1,46800,59400,34200
11,52974,-74.15154037426457,4.687684921281822,3600,1,28800,28800,45000
12,6077,-74.12925643205175,4.619932504831379,1800,1,32400,55800,39600
13,146183,-74.19793599971342,4.642340999597896,3600,1,55800,41400,34200
14,46214,-74.14451999989502,4.58794299963035,1800,1,55800,57600,39600
15,18355,-74.04975384237106,4.655942181334207,3600,1,59400,28800,34200
16,214191,-74.09064469596339,4.534528491081177,900,1,34200,43200,50400
17,237019,-74.07397300004766,4.592206999828301,1800,1,39600,39600,28800
18,143089,-74.12627900017851,4.588588000405156,2700,1,32400,30600,54000
19,104930,-74.1203322913382,4.7183761666231065,3600,1,37800,25200,50400
20,88701,-74.18875099991945,4.598268000300495,900,1,48600,28800,34200
21,17559,-74.06714734988894,4.61570862004004,1800,1,52200,28800,52200
22,192646,-74.10649699988093,4.5884299998041564,900,1,43200,28800,39600
23,195416,-74.05991367055515,4.641261771168787,3600,1,41400,34200,46800
24,85692,-74.11952899984483,4.57049699972311,1800,1,30600,36000,54000
25,60632,-74.13737000042656,4.6797770000208745,900,1,46800,57600,34200
26,84307,-74.06591100036005,4.683273000361731,2700,1,50400,43200,32400
27,2057,-74.07623988429408,4.642287346446167,900,1,28800,43200,34200
28,20914,-74.09196600006702,4.553727000160924,2700,1,39600,34200,57600
29,68149,-74.199629671672,4.6074817816512255,900,1,30600,34200,52200
30,168409,-74.1327704051863,4.616426645159233,3600,1,52200,27000,48600
31,132029,-74.16890653077702,4.693223388821926,1800,1,50400,32400,30600
32,44505,-74.15860950020462,4.599457158035932,3600,1,39600,46800,39600
33,101854,-74.06269699985171,4.665029999927438,3600,1,41400,45000,48600
34,240794,-74.07643723428053,4.612543367211022,3600,1,39600,59400,32400
35,160974,-74.13221799967705,4.661484000352563,2700,1,48600,59400,25200
36,7971,-74.07598699955844,4.611859000087224,900,1,41400,30600,39600
37,247275,-74.12641307014141,4.711142037120757,2700,1,34200,43200,41400
38,165104,-74.15187633070609,4.682607517893908,3600,1,52200,46800,59400
39,186433,-74.1026906790203,4.673240076805025,2700,1,45000,25200,54000
40,59538,-74.06965300004971,4.656280999952582,1800,1,30600,54000,34200
41,25100,-74.08445400020035,4.680785999557092,1800,1,34200,50400,57600
42,50409,-74.09452858994206,4.569381559109626,2700,1,25200,30600,28800
43,8975,-74.05897882887326,4.656735380336507,2700,1,52200,32400,43200
44,5491,-74.10852576410173,4.579663912750706,3600,1,25200,39600,30600
45,48111,-74.06791143261513,4.7622736706037125,2700,1,52200,43200,36000
46,225851,-74.13882700044375,4.55434900001748,900,1,34200,37800,43200
47,206757,-74.11755280862772,4.711461813252787,900,1,45000,50400,48600
48,39849,-74.1978200002608,4.628688000277326,3600,1,34200,34200,27000
49,60449,-74.10586699969406,4.7149359998201055,3600,1,41400,55800,32400
50,69025,-74.145429999566,4.675872000328375,3600,1,55800,48600,59400
51,44616,-74.06058623381848,4.658224899903072,900,1,27000,39600,28800
52,234865,-74.10368743798145,4.616591072104578,2700,1,34200,52200,54000
53,76034,-74.06532966101382,4.643910560429411,900,1,32400,57600,34200
54,214035,-74.0943439996259,4.5650469998884065,3600,1,52200,25200,43200
55,11032,-74.10243499962583,4.597757999807208,900,1,30600,41400,39600
56,86063,-74.095601889857,4.756263015965512,900,1,25200,25200,48600
57,34428,-74.07876900024667,4.621253999719436,3600,1,41400,48600,57600
58,211237,-74.15369200016849,4.5913869999092505,900,1,25200,37800,45000
59,143684,-74.11085500041204,4.582222999606236,3600,1,50400,36000,36000
60,110870,-74.09111900014521,4.515720999763613,2700,1,27000,55800,37800
61,150668,-74.12959104371531,4.60311128682021,1800,1,43200,36000,32400
62,248861,-74.0391132223722,4.7255642275667595,2700,1,50400,55800,59400
63,232142,-74.06658599985442,4.650396999569399,3600,1,55800,45000,39600
64,235231,-74.10737926316924,4.681498094030943,900,1,48600,55800,55800
65,151902,-74.10603780266725,4.566547543264318,1800,1,28800,32400,52200
66,187766,-74.09714258860416,4.627945648291415,2700,1,59400,34200,28800
67,142749,-74.03104198261356,4.693980420171688,3600,1,59400,36000,57600
