,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,54714,-74.0952367237957,4.706071629288658,3600,3,45000,39600,36000
1,35686,-74.10631434363758,4.61956101991309,3600,3,25200,39600,48600
2,239216,-74.06805372665444,4.6638653898760465,900,3,57600,37800,45000
3,62642,-74.11140075569324,4.593333492050251,900,1,59400,46800,25200
4,175036,-74.1427160004465,4.618796999580979,2700,1,46800,43200,57600
5,67204,-74.11907741315825,4.624240738963176,900,2,52200,41400,54000
6,200693,-74.13604543813338,4.59194049787613,2700,2,48600,55800,32400
7,192648,-74.09207430724588,4.6730507809762,3600,3,46800,52200,37800
8,52105,-74.08091469098149,4.559828483878329,900,2,28800,41400,52200
9,1909,-74.16724999966384,4.646700000339374,900,3,59400,54000,41400
10,11382,-74.09729609810981,4.594262760720689,900,3,50400,25200,43200
11,147704,-74.12021994713045,4.577712410035869,1800,2,55800,39600,45000
12,135699,-74.14480100010239,4.588672999665527,2700,2,30600,57600,34200
13,130812,-74.13180947912352,4.686501371861962,900,2,46800,28800,59400
14,73055,-74.13216199960057,4.707393999750003,1800,3,27000,59400,45000
