,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,151686,-74.13713299970178,4.651541000224668,1800,1,34200,48600,54000
1,115455,-74.10857200038943,4.737093999787032,2700,1,57600,37800,27000
2,107050,-74.12425055126636,4.708206117753777,2700,3,30600,48600,45000
3,171658,-74.09025200013187,4.681639000109222,1800,1,30600,30600,45000
4,47045,-74.06701937679189,4.6015388660820165,900,1,55800,45000,32400
5,73716,-74.17655500000673,4.644494999746337,2700,3,41400,37800,25200
6,161189,-74.07948300009913,4.631568000139904,1800,1,50400,34200,55800
7,196016,-74.10713594459305,4.681606153571838,2700,3,28800,27000,25200
8,140528,-74.18651800012556,4.61108699964896,1800,2,48600,37800,30600
9,224310,-74.09403771723315,4.6779433605987135,1800,3,37800,45000,59400
10,80926,-74.14773992569098,4.623934379922674,900,3,48600,27000,28800
11,223528,-74.12142199988013,4.717246999855278,2700,2,57600,25200,46800
12,225945,-74.10717999977122,4.588827999607575,1800,2,50400,48600,50400
13,180080,-74.17804700018401,4.627724999963445,1800,3,30600,30600,43200
14,75659,-74.05273305919677,4.717178923338662,3600,1,43200,30600,36000
15,39449,-74.19259899991431,4.630968000016179,900,3,36000,34200,41400
16,209537,-74.06800627135291,4.64525961996579,1800,1,25200,25200,48600
17,154629,-74.0554390004282,4.702971999848705,900,1,50400,37800,55800
18,17187,-74.01784800023425,4.734169000428716,1800,1,57600,54000,28800
19,34041,-74.05056200003833,4.673191000246233,900,2,34200,50400,39600
20,194581,-74.13691852692769,4.648272130107127,3600,3,32400,32400,28800
21,115052,-74.18833400016794,4.616256999777456,2700,1,27000,27000,43200
22,230594,-74.09816710281265,4.559114601609566,3600,1,39600,59400,59400
23,44957,-74.16264500015886,4.600239000138465,1800,2,25200,50400,27000
24,207648,-74.11118500012492,4.494338999994595,2700,1,30600,54000,43200
25,65721,-74.06472299995636,4.642781999644939,2700,3,54000,54000,28800
26,207757,-74.08286400011373,4.575802999887455,2700,1,59400,57600,37800
27,200805,-74.102424688763,4.616163681951173,900,3,27000,39600,54000
28,147380,-74.12668855738791,4.62083645366735,900,2,54000,45000,45000
29,198200,-74.10558875461966,4.580690933556589,2700,2,37800,34200,32400
30,110910,-74.07339197241683,4.60568958304866,1800,1,43200,27000,30600
31,34857,-74.17446153193262,4.642056755946415,900,3,34200,57600,48600
32,230986,-74.04629735512647,4.6797588482923675,3600,2,34200,36000,55800
33,102097,-74.15248399967331,4.604207999949679,900,3,57600,57600,57600
34,219786,-74.0964443496934,4.672895775314616,900,3,34200,50400,43200
35,110607,-74.14084900035047,4.707940999924587,900,1,48600,50400,46800
36,43901,-74.07503457964306,4.639170916234941,2700,3,27000,59400,30600
37,3324,-74.03828900013268,4.764661000057691,2700,3,36000,36000,55800
38,165864,-74.0448229583355,4.700939495224929,2700,2,34200,50400,39600
39,187819,-74.11462800006382,4.593145000412232,2700,3,55800,45000,59400
40,51828,-74.1587153109653,4.61392440681043,1800,3,45000,52200,39600
41,183984,-74.10270499996255,4.683935000315565,3600,2,55800,46800,28800
42,166591,-74.17384400036192,4.616277999622041,1800,3,54000,48600,25200
43,34748,-74.13796799992805,4.714171000016714,2700,1,57600,46800,36000
44,93235,-74.05403030821373,4.727259453593433,3600,2,59400,55800,32400
45,24100,-74.08960400040169,4.594653000173877,1800,1,25200,37800,43200
46,116647,-74.07285280717656,4.5982461850881675,900,2,59400,50400,34200
47,162027,-74.06899500027373,4.6407170003456315,1800,2,46800,54000,27000
48,125251,-74.04317927313089,4.702194981920737,900,3,50400,55800,52200
49,23855,-74.09346699956684,4.573927000318721,3600,2,37800,36000,34200
50,210641,-74.14251909422778,4.565728006439258,3600,1,54000,50400,34200
51,221907,-74.10344096542033,4.584920873298707,3600,2,27000,55800,27000
52,8085,-74.11345586839963,4.723163772628769,1800,3,39600,54000,54000
53,102431,-74.12672783622371,4.566410549855048,900,2,55800,32400,27000
54,193474,-74.19868650709903,4.6064111712957,3600,2,37800,28800,50400
55,148712,-74.13711299961028,4.556720000151863,900,3,41400,30600,46800
56,87291,-74.19164700041051,4.625713000433555,2700,3,54000,41400,46800
57,89377,-74.02394827337744,4.7518246643346345,1800,3,59400,55800,36000
58,9411,-74.091196999963,4.566318000085243,3600,1,37800,34200,50400
59,191164,-74.08938500011858,4.552804000096737,3600,3,25200,30600,39600
60,35860,-74.18869436203909,4.602141775236171,1800,1,52200,48600,30600
61,229278,-74.12678399979356,4.586054999893176,2700,1,45000,25200,54000
62,196365,-74.12800099961126,4.563067999633676,3600,1,27000,45000,43200
63,135917,-74.16916129119497,4.632791215176969,1800,1,50400,54000,36000
64,75243,-74.11456511260404,4.597664078723133,1800,3,52200,34200,45000
65,40676,-74.16330874915262,4.6188855821967545,900,3,25200,59400,59400
66,25743,-74.13228792723372,4.576141262191003,2700,1,54000,54000,55800
67,115188,-74.0720215798745,4.67501468981049,3600,3,59400,57600,28800
68,77582,-74.06139700019331,4.750787999780322,1800,2,59400,25200,37800
69,9052,-74.1127339876272,4.5889479199324885,1800,1,59400,52200,34200
70,52744,-74.0421563498388,4.7440766098898415,1800,1,32400,46800,45000
71,164254,-74.05953425811175,4.668604162257645,1800,3,55800,34200,37800
72,29241,-74.04816100001493,4.671510000238809,1800,1,46800,52200,28800
73,105467,-74.11339000032973,4.593680000125012,1800,2,52200,52200,43200
74,54147,-74.1481854128168,4.6910939899456015,2700,3,54000,30600,41400
75,61902,-74.18686799992993,4.598373999675934,1800,3,30600,34200,48600
76,237859,-74.19835240028864,4.608270994915984,2700,1,28800,37800,41400
77,136908,-74.01845872616838,4.734110570109111,1800,1,59400,45000,54000
78,132184,-74.10114907656795,4.6145938366163115,3600,1,50400,55800,55800
79,51420,-74.15741499959157,4.590628999759531,900,2,36000,45000,45000
80,211138,-74.10339748426563,4.582510520352304,1800,2,45000,39600,52200
81,91259,-74.08332199987314,4.618932999782068,900,3,27000,57600,57600
82,122845,-74.14564399982626,4.589329000201069,2700,2,55800,37800,41400
83,177474,-74.0730059995769,4.656131000076357,2700,1,55800,39600,59400
84,861,-74.05468612508353,4.7540182058291345,900,3,27000,59400,59400
85,111355,-74.07691100037151,4.610545000180802,2700,3,32400,45000,37800
86,24296,-74.06706998607838,4.627030006706216,1800,2,34200,48600,34200
87,142388,-74.1636479997163,4.591167000163736,900,3,45000,25200,41400
88,209072,-74.03754360865267,4.766017683764921,3600,1,54000,28800,45000
89,146566,-74.14963951127562,4.680116239570248,900,1,55800,30600,57600
90,49963,-74.17238182874365,4.635302745358548,1800,2,36000,50400,28800
