,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,156360,-74.1593620458676,4.642122114268081,3600,1,37800,57600,59400
1,207671,-74.10945100009829,4.614206999890684,3600,1,28800,50400,57600
2,73697,-74.094386000357,4.740116999755042,3600,1,41400,46800,41400
3,48041,-74.08986543889543,4.735485089093576,900,1,30600,43200,30600
4,23112,-74.10378285882756,4.614626603004721,900,1,27000,45000,55800
5,94938,-74.10595899975556,4.567924000253001,1800,1,37800,50400,59400
6,113407,-74.07340399996018,4.643523000156997,900,1,36000,59400,50400
7,158766,-74.13204057162865,4.568743080570219,2700,1,48600,41400,43200
8,218645,-74.13156983465684,4.617126819750496,3600,1,36000,55800,45000
9,210593,-74.06310214723133,4.616946274827722,2700,1,55800,59400,28800
10,110747,-74.1442962574055,4.602466794353384,2700,1,45000,32400,32400
11,67108,-74.07544199976041,4.5868300003175975,900,1,41400,41400,50400
12,143573,-74.02654967137106,4.732436496877397,1800,1,43200,57600,43200
13,78001,-74.08516100038005,4.542262000366531,900,1,57600,32400,52200
14,21735,-74.1279329998392,4.7015780002724155,900,1,28800,55800,30600
15,139241,-74.1173488084132,4.502202763995078,2700,1,54000,36000,48600
16,17855,-74.10677999883983,4.589552711195137,900,1,30600,25200,59400
17,100341,-74.1057129997083,4.697752999993782,2700,1,57600,45000,32400
18,105006,-74.1226120933584,4.742756680894138,3600,1,50400,43200,27000
19,208790,-74.09927299989431,4.756590000157791,900,1,57600,45000,37800
20,124490,-74.13674741223912,4.680770142558017,3600,1,57600,32400,57600
21,56983,-74.14579713203948,4.670636142227955,3600,1,39600,52200,55800
22,7821,-74.10692006865051,4.659915286294715,1800,1,43200,57600,48600
23,107570,-74.10358727942055,4.615119432799341,1800,1,37800,39600,59400
24,128560,-74.06531298199394,4.680975014850956,900,1,45000,57600,52200
25,82123,-74.12840610836334,4.563415214562414,2700,1,57600,52200,34200
26,159536,-74.0821612561518,4.58139707291379,900,1,27000,27000,36000
27,109435,-74.12045231165004,4.618379776216268,2700,1,37800,55800,57600
28,123044,-74.12887135034059,4.594223856124315,2700,1,59400,28800,52200
29,216844,-74.14119105725109,4.639468342713222,900,1,25200,30600,48600
30,136207,-74.1702239999727,4.591630999857008,900,1,36000,37800,27000
31,181330,-74.13543431514391,4.5633920909042605,2700,1,37800,46800,39600
32,162399,-74.08633899983971,4.609643000079887,3600,1,45000,25200,30600
33,8103,-74.12669752706601,4.69716575980241,2700,1,36000,28800,39600
34,154305,-74.06919000026744,4.6863610003694465,3600,1,48600,41400,43200
35,233718,-74.20156607291194,4.608446128389042,1800,1,37800,28800,39600
36,3275,-74.11094699957523,4.542668000147984,3600,1,25200,48600,46800
37,214856,-74.10396699998607,4.591421000376712,1800,1,43200,34200,34200
38,197413,-74.12748400030063,4.698971000123921,900,1,41400,28800,57600
39,120369,-74.18812099973263,4.600343999930435,2700,1,59400,27000,37800
40,90273,-74.148807000281,4.617982999939058,3600,1,55800,55800,34200
41,134618,-74.07101337278336,4.638658897434679,2700,1,32400,36000,37800
42,68566,-74.12745800036137,4.636799999696161,2700,1,32400,34200,45000
43,69337,-74.13241662527122,4.629696962936875,2700,1,37800,59400,54000
44,157449,-74.0721481569896,4.699337422264897,900,1,34200,25200,45000
45,185356,-74.07356794429616,4.635267288422841,1800,1,57600,59400,39600
46,49724,-74.0962342265619,4.570843049646413,1800,1,57600,46800,30600
47,16876,-74.10844073586513,4.744778551991417,900,1,43200,54000,27000
48,247118,-74.10769699998019,4.545993999820539,1800,1,28800,59400,32400
49,229135,-74.06709112074206,4.660010055963071,900,1,30600,37800,39600
50,26474,-74.0539740000151,4.670684000418573,2700,1,52200,55800,52200
51,83908,-74.13745654232441,4.6197479581990235,1800,1,55800,45000,50400
52,184015,-74.11280225779218,4.5537881058948155,3600,1,54000,25200,50400
53,142238,-74.148066999591,4.615785999774009,900,1,28800,37800,25200
54,170816,-74.14016211883983,4.651366675181834,3600,1,46800,54000,50400
55,95678,-74.16988469820507,4.616751336294488,900,1,55800,59400,52200
56,62351,-74.15533162319136,4.621545287742545,900,1,34200,54000,52200
57,99668,-74.10179799976628,4.73053499973499,2700,1,30600,57600,30600
58,195,-74.07683760172456,4.611046760023823,3600,1,43200,48600,48600
59,23895,-74.07095917832058,4.6025141987078335,900,1,32400,36000,32400
60,157863,-74.05829800021102,4.645161000034671,1800,1,27000,48600,54000
61,52027,-74.11566800032948,4.545377000326117,1800,1,28800,41400,30600
62,30726,-74.15545193725231,4.6779808692539095,900,1,54000,34200,25200
63,25901,-74.12665836860447,4.614533524932173,3600,1,55800,25200,34200
64,216031,-74.10810817415707,4.55672008611752,900,1,59400,43200,55800
65,15532,-74.16249114480182,4.64667536712079,1800,1,37800,57600,34200
66,199174,-74.11700399997288,4.668708999687122,3600,1,34200,25200,48600
67,244558,-74.08440099959856,4.7439490000094375,900,1,50400,59400,46800
68,60505,-74.15849691704503,4.578347325647968,2700,1,41400,25200,50400
69,14457,-74.13758100031373,4.620995999686305,900,1,30600,32400,34200
70,211273,-74.07023317607764,4.656641623763031,3600,1,43200,36000,59400
71,63587,-74.08379100040152,4.577953000305056,2700,1,50400,43200,48600
72,103054,-74.1130570002438,4.580706000329634,900,1,57600,52200,34200
73,228383,-74.13722099956533,4.547295000295827,1800,1,59400,30600,27000
74,33147,-74.1295838679728,4.586092306576004,900,1,48600,37800,30600
