,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,67874,-74.05466199992827,4.669562999809947,2700,3,48600,50400,50400
1,163408,-74.12293445020488,4.619939752171292,2700,1,32400,34200,39600
2,164025,-74.08361588192172,4.568078856043386,900,2,48600,30600,57600
3,155822,-74.05746899983255,4.702682999925574,900,1,46800,30600,41400
4,156010,-74.07245712983665,4.6127374213437005,1800,1,41400,36000,36000
5,88186,-74.10196191805113,4.698333019122359,1800,3,27000,55800,36000
6,234546,-74.09571529138185,4.756282913166866,2700,3,27000,46800,27000
7,93009,-74.0627539997531,4.6668200003758065,3600,1,57600,27000,50400
8,21205,-74.06359900002509,4.646565000227147,3600,1,50400,55800,25200
9,206475,-74.13498399957345,4.554082999776068,900,1,55800,41400,34200
10,238311,-74.12981965237869,4.73999006415628,1800,2,50400,50400,48600
11,128749,-74.17750400003581,4.611080000246597,900,2,39600,54000,50400
12,63960,-74.0981897861719,4.567348957676404,900,2,32400,25200,37800
13,248047,-74.1401784556016,4.628454062864709,2700,3,57600,32400,32400
14,199301,-74.06224995055561,4.689970081839231,900,3,28800,52200,45000
15,4790,-74.08886170541444,4.740570626315336,3600,2,54000,45000,37800
16,231469,-74.16057100037361,4.694285000165786,2700,1,52200,45000,48600
17,241801,-74.07977799965191,4.755600999957976,900,3,27000,39600,37800
18,166434,-74.11374799963174,4.641593999766428,900,2,39600,45000,55800
19,115570,-74.12019229608768,4.558376748589213,1800,1,30600,37800,32400
20,238147,-74.0727829550784,4.674587410276021,3600,3,54000,37800,27000
21,14803,-74.1759340000407,4.592401999708573,2700,1,25200,34200,37800
22,87426,-74.12596700000898,4.711050999645623,2700,1,46800,55800,55800
23,242253,-74.06586900142557,4.629090552060408,900,1,30600,57600,34200
24,213378,-74.14842030429729,4.620122242028375,1800,2,46800,52200,39600
25,84892,-74.14097652878147,4.6381266947526285,2700,2,28800,30600,25200
26,84716,-74.11313000003874,4.742601999619419,1800,3,37800,28800,50400
27,32754,-74.08504199965607,4.612770999950693,1800,3,37800,34200,48600
28,196432,-74.16389596617574,4.638223293913562,2700,3,27000,45000,28800
29,54126,-74.15924900007563,4.6364760000313465,1800,3,59400,43200,55800
30,118604,-74.0962361893808,4.617247331643262,2700,3,28800,36000,45000
31,244313,-74.02814229363996,4.7340979443895685,3600,1,48600,50400,54000
32,41364,-74.12779266861878,4.579946077067193,1800,1,39600,27000,55800
33,165749,-74.10301494119345,4.65428933112908,3600,2,50400,43200,57600
34,118996,-74.14510999989889,4.5615279999546035,1800,2,32400,32400,45000
35,55845,-74.07512499956802,4.618752999721002,2700,2,52200,45000,45000
36,105488,-74.16509746735983,4.588332365907976,900,1,46800,55800,36000
37,198236,-74.03834100001123,4.746879999899331,3600,3,52200,32400,57600
38,165696,-74.05516599971841,4.7154360001960125,1800,1,39600,39600,30600
39,162250,-74.1100340004295,4.505291000234927,1800,2,34200,34200,54000
40,18885,-74.13715501112118,4.654944440942735,1800,1,34200,37800,27000
41,10498,-74.12401706115772,4.581758478024642,3600,2,34200,37800,45000
42,181938,-74.0845876452601,4.589400212360424,900,1,25200,34200,54000
43,168344,-74.15044099985022,4.650256000370413,900,1,50400,59400,54000
44,240877,-74.12342100022062,4.623816000198867,900,3,36000,28800,36000
45,153057,-74.10187700030731,4.616723000446543,1800,1,32400,30600,48600
46,119403,-74.06315086466584,4.661176585756313,2700,3,37800,46800,37800
47,81654,-74.09930399985646,4.5708869996312895,3600,2,27000,57600,41400
48,88026,-74.11696100031516,4.667136999766867,900,3,32400,59400,57600
49,111009,-74.11456933378757,4.614306018114111,3600,3,34200,25200,59400
50,77770,-74.19589799991319,4.63931400028564,900,3,39600,32400,59400
51,90667,-74.10394615996982,4.567121157324632,3600,1,36000,34200,32400
52,245536,-74.08038600009746,4.560149000097312,3600,2,48600,43200,30600
53,11928,-74.14569213694908,4.568644262874491,900,2,54000,52200,34200
54,208416,-74.07191462915172,4.60411136481354,3600,2,57600,48600,39600
55,55131,-74.07196799985937,4.597705999817164,3600,1,45000,54000,59400
56,132542,-74.16240992991362,4.688727906979118,900,2,28800,54000,34200
57,156655,-74.06530700729898,4.697837106920165,2700,3,55800,32400,28800
58,123117,-74.07166400008576,4.642711999797993,2700,1,55800,50400,59400
59,165816,-74.19665000029876,4.635992000078409,3600,1,52200,50400,52200
60,54947,-74.13033426666223,4.616992399584629,900,2,55800,43200,59400
61,30389,-74.10610600006868,4.591133999882674,2700,2,41400,43200,39600
62,93794,-74.12161600004889,4.720054999943716,2700,2,50400,27000,39600
63,168397,-74.13357350084694,4.628378665107537,1800,2,52200,43200,39600
64,45545,-74.06363500001012,4.750252999979967,900,3,30600,55800,41400
65,136897,-74.03555043658173,4.765008734819293,1800,2,46800,25200,55800
66,143706,-74.14565110280522,4.563428103921769,3600,1,43200,28800,41400
67,213484,-74.07668899971533,4.572478999851597,2700,2,34200,30600,32400
68,5146,-74.06926572914419,4.614341790385844,900,3,36000,46800,57600
69,218637,-74.14562823439303,4.675240581573195,3600,3,36000,32400,32400
70,168578,-74.04329299984587,4.699850000207755,1800,3,54000,37800,36000
71,205864,-74.10180554022476,4.5867715550614285,2700,1,34200,43200,52200
72,113887,-74.11385899995979,4.678398000030889,1800,3,48600,32400,55800
73,137510,-74.16058700026713,4.5504189996007165,3600,1,37800,43200,39600
74,87641,-74.11012547587487,4.74226946099204,1800,1,32400,50400,30600
