,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,185215,-74.07865899974352,4.629089999607847,3600,1,36000,41400,39600
1,51386,-74.15366200003126,4.588583000290312,2700,2,28800,36000,30600
2,89703,-74.17211000033531,4.62171600006474,3600,2,28800,41400,41400
3,42618,-74.11395900760375,4.6221289871488445,1800,3,36000,50400,50400
4,210671,-74.13826400020405,4.602135999783547,900,3,39600,36000,45000
5,172440,-74.10575173685997,4.759292705146675,2700,1,48600,50400,54000
6,193354,-74.18045300023029,4.618187999730087,3600,2,37800,45000,45000
7,225286,-74.10098323588842,4.672385626332559,3600,1,41400,45000,34200
8,25982,-74.0661349997677,4.666902999908212,3600,1,59400,25200,50400
9,93812,-74.06798131076444,4.598727472588929,2700,3,36000,32400,37800
10,42996,-74.04277099961406,4.699789000189856,2700,1,52200,57600,41400
11,104383,-74.10399605060407,4.6801795610806005,900,2,46800,28800,36000
12,220843,-74.0894649995862,4.703045000064325,2700,3,37800,52200,59400
13,40212,-74.10629699986438,4.615751999575345,3600,1,43200,32400,37800
14,92156,-74.13069169643234,4.7115173179157415,2700,2,46800,46800,25200
15,53020,-74.13389048397136,4.598996290253776,900,2,39600,37800,25200
16,30521,-74.03954062371638,4.742541307741987,2700,3,54000,37800,45000
17,217122,-74.07234600015116,4.599244000019253,3600,1,50400,25200,45000
18,216256,-74.14217900014606,4.674944000189749,900,2,52200,48600,30600
19,27852,-74.05762524111495,4.6636730437768845,1800,2,37800,54000,32400
20,89250,-74.09926100019875,4.507052999956739,1800,2,46800,32400,54000
21,208026,-74.10021000022783,4.674360999908132,2700,1,54000,32400,32400
22,247236,-74.0625074885644,4.683596846845088,3600,1,37800,55800,28800
23,50697,-74.19711999975372,4.607921000045612,2700,1,50400,57600,57600
24,133074,-74.07351699993808,4.695944999890783,3600,1,50400,48600,54000
