,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,191442,-74.09960855928048,4.707131725933209,3600,1,45000,27000,43200
1,162039,-74.08372695321671,4.690183324348999,3600,1,30600,37800,55800
2,179451,-74.13104699989013,4.6250260001400365,2700,1,39600,48600,39600
3,20127,-74.06986191135384,4.592674736373723,2700,1,54000,54000,48600
4,248759,-74.08163200022744,4.591551000147569,3600,1,32400,48600,41400
5,60049,-74.07868300003294,4.642335999861733,3600,1,43200,32400,37800
6,144807,-74.09433512696583,4.744476702248548,900,1,45000,27000,45000
7,222978,-74.13699600033274,4.553985999677063,3600,1,46800,55800,45000
8,29894,-74.09575700016049,4.740611999934812,3600,1,25200,52200,59400
9,1219,-74.0655620003806,4.643510000327482,1800,1,48600,43200,25200
10,3384,-74.1637347401418,4.6149849477842295,3600,1,27000,32400,39600
11,1299,-74.11256400032431,4.5154669996886225,3600,1,36000,39600,46800
12,186473,-74.18649399983609,4.6322300004169765,900,1,59400,27000,54000
13,112842,-74.17973299963175,4.631078999696918,1800,1,25200,50400,43200
14,227324,-74.07512331163359,4.657536127130994,2700,1,50400,28800,57600
15,111890,-74.06822053302291,4.635934984306095,1800,1,48600,27000,37800
16,93944,-74.06895300044096,4.636925000336848,2700,1,59400,25200,36000
17,150197,-74.08134599999718,4.579626000410046,1800,1,28800,43200,37800
18,57877,-74.0274324188513,4.730129702348735,1800,1,52200,54000,45000
19,3954,-74.10731523664569,4.756472838934392,3600,1,30600,41400,27000
20,92208,-74.04562103960022,4.741813994932522,900,1,43200,45000,36000
21,4932,-74.09934414826145,4.507761315958864,2700,1,27000,27000,32400
22,25195,-74.11791799984184,4.569723999973619,3600,1,43200,50400,43200
23,165696,-74.05516599971841,4.7154360001960125,900,1,50400,55800,59400
24,230008,-74.19056799978677,4.6344999998985115,1800,1,39600,34200,57600
25,166736,-74.07012343518758,4.637961860042012,1800,1,28800,30600,27000
26,229354,-74.11437500034384,4.6127429997209495,1800,1,41400,48600,30600
27,219255,-74.06748255803386,4.629363937225754,1800,1,39600,37800,52200
28,246430,-74.0852103133976,4.652543589312572,3600,1,48600,39600,37800
29,22497,-74.10482878078759,4.584302325924567,900,1,54000,34200,39600
30,155232,-74.1444789873107,4.711795210019076,900,1,28800,55800,41400
31,179625,-74.08299688519878,4.757519567057619,2700,1,43200,45000,28800
32,227373,-74.10505599975723,4.669355000360157,2700,1,30600,25200,25200
33,97116,-74.09654124467487,4.745308547191324,3600,1,32400,36000,34200
34,177572,-74.07266507365522,4.6447887305995135,2700,1,27000,39600,28800
35,218996,-74.10316374622197,4.743222680607191,1800,1,48600,41400,36000
36,17535,-74.08738918071248,4.611399372421218,1800,1,41400,45000,34200
37,26945,-74.18419200044522,4.633107999768903,1800,1,46800,25200,57600
38,98151,-74.18598416458987,4.626909835828932,2700,1,25200,41400,36000
39,192292,-74.15979800007162,4.550601999732837,1800,1,59400,55800,59400
