,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,213876,-74.05264699969425,4.678894000343334,2700,1,45000,46800,43200
1,87419,-74.12342220306479,4.560668082405816,900,1,30600,55800,52200
2,222762,-74.06192574317967,4.642653302172203,1800,1,52200,30600,36000
3,119275,-74.07241643974751,4.6096460579035465,1800,1,55800,34200,30600
4,101968,-74.06258511019145,4.694006074164038,900,1,25200,28800,41400
5,142828,-74.1400273769371,4.683098377002616,900,1,50400,55800,32400
6,171620,-74.09875489206263,4.7057004540290865,3600,1,50400,59400,30600
7,172124,-74.15376606356871,4.591268530595109,3600,1,46800,46800,28800
8,139264,-74.08698900011805,4.591688000383238,3600,1,48600,59400,57600
9,223002,-74.14036899995143,4.676873999580122,900,1,25200,54000,36000
10,207639,-74.16062605362579,4.600858943084664,2700,1,59400,43200,48600
11,199299,-74.04350227137445,4.695379454890462,1800,1,28800,36000,55800
12,13085,-74.08702337684734,4.546235225768329,3600,1,32400,37800,59400
13,119998,-74.06912199959703,4.612959000185351,2700,1,57600,45000,55800
14,166880,-74.14802117922328,4.567902140236919,900,1,57600,41400,34200
15,128348,-74.15172785715595,4.622455632107658,1800,1,32400,43200,52200
16,232547,-74.11376576201981,4.622575091902994,900,1,39600,43200,48600
17,247914,-74.1487160000444,4.675732000054309,3600,1,57600,25200,36000
18,111328,-74.14107426458605,4.679360663320018,1800,1,45000,32400,55800
19,83657,-74.0591312496208,4.702558860634293,2700,1,54000,41400,52200
20,50151,-74.0696891114258,4.6731944016008375,3600,1,48600,30600,27000
21,214011,-74.05661400041309,4.7550499999846,1800,1,57600,57600,27000
22,19844,-74.08187303977775,4.586328099845463,1800,1,27000,34200,50400
23,24393,-74.08023176385473,4.6156021728615135,1800,1,46800,54000,57600
24,41155,-74.11391122531546,4.518293184319802,2700,1,54000,52200,59400
25,244094,-74.06534012369194,4.639118983747802,3600,1,48600,55800,54000
26,84839,-74.11818412574478,4.5816958166001625,2700,1,52200,43200,39600
27,236024,-74.13023299958027,4.7405649997177735,900,1,30600,37800,48600
28,216467,-74.11592130008678,4.5531393459152385,900,1,36000,50400,55800
29,17985,-74.02894543691131,4.739766947182365,2700,1,54000,48600,48600
30,34291,-74.06364725213228,4.602122357179288,3600,1,34200,45000,45000
31,205333,-74.18076237103102,4.621264413162232,900,1,59400,59400,36000
32,245709,-74.14470204977553,4.569271444375922,1800,1,34200,25200,34200
33,225360,-74.064662381641,4.6698744871860844,3600,1,36000,46800,48600
34,227957,-74.11096599984181,4.718590000264581,2700,1,25200,54000,41400
35,21639,-74.17133145742801,4.624511482807682,3600,1,25200,37800,28800
36,25564,-74.11859780442468,4.5415319172961945,2700,1,57600,55800,34200
37,109039,-74.07329500018021,4.606669000232493,2700,1,30600,54000,36000
38,120863,-74.10162299986409,4.509367000422918,3600,1,30600,25200,34200
39,203820,-74.06808356778984,4.607568912424651,1800,1,32400,30600,55800
40,182884,-74.09069862811809,4.7034917437054125,3600,1,27000,46800,32400
41,85083,-74.06292335913359,4.658578547959227,2700,1,36000,28800,41400
42,56515,-74.02753933543812,4.731177226004723,3600,1,52200,28800,34200
43,133889,-74.09293400036267,4.701828999975602,2700,1,34200,43200,48600
44,100800,-74.13536835185259,4.586134789790356,900,1,28800,57600,54000
45,1859,-74.09437231721859,4.568838942336421,3600,1,41400,25200,37800
46,172480,-74.05364154520653,4.7260216121249,900,1,43200,28800,39600
47,96295,-74.13452675799215,4.56542840181916,2700,1,57600,39600,55800
48,39049,-74.05603799975461,4.7151220004174,2700,1,25200,30600,54000
49,79853,-74.09788199999937,4.569576000179018,3600,1,32400,48600,32400
50,169972,-74.19473299997401,4.601087000412408,1800,1,55800,57600,37800
51,175248,-74.15762836564122,4.634065881932612,900,1,43200,41400,28800
52,75696,-74.05785267208701,4.7494627892285015,3600,1,41400,37800,55800
53,100434,-74.06562569901907,4.630517599129301,2700,1,27000,37800,30600
54,17804,-74.14960582175752,4.6232457841056815,900,1,55800,41400,55800
55,23944,-74.06597999995702,4.690776999612037,3600,1,52200,28800,39600
56,167,-74.04928756194137,4.683566552944653,1800,1,43200,27000,59400
57,206,-74.10874378522121,4.588632029888951,2700,1,32400,57600,28800
58,121433,-74.09181999957885,4.697143000425551,2700,1,25200,52200,32400
59,85121,-74.0669070002448,4.643288999608137,1800,1,39600,43200,34200
60,143369,-74.1752441513947,4.643400129867066,3600,1,46800,43200,39600
61,231521,-74.06702886659454,4.648731937065311,3600,1,41400,59400,30600
62,237639,-74.12292124676682,4.681770985210916,1800,1,39600,55800,32400
63,197190,-74.14914146012926,4.687385523153553,3600,1,57600,43200,25200
64,71504,-74.14814199993404,4.546862999936674,900,1,55800,37800,45000
