,index,lon,lat,DUR,SERV,OPT1,OPT2,OPT3
0,44413,-74.10222027891672,4.614127419977244,2700,1,55800,37800,57600
1,114802,-74.16544100019247,4.601602999624458,900,2,30600,50400,54000
2,20306,-74.05082599962897,4.699624000011976,3600,3,52200,25200,46800
3,27148,-74.10903343261151,4.704722643863883,3600,3,57600,59400,50400
4,158594,-74.06535252673106,4.681381776055803,2700,3,28800,30600,30600
5,169255,-74.14554435510169,4.598408803900653,3600,2,37800,57600,43200
6,54021,-74.1022116847344,4.563200485000678,1800,3,43200,54000,59400
7,141509,-74.01979499979791,4.733419000299666,1800,2,28800,54000,50400
8,78038,-74.16704401956247,4.587262010632834,1800,2,57600,36000,37800
9,99855,-74.06394255262066,4.652248380773717,3600,3,59400,59400,45000
10,172014,-74.11321027439084,4.5494449329548345,2700,1,32400,50400,55800
11,235206,-74.06718799955387,4.61879299983803,900,3,41400,46800,28800
12,56294,-74.16825700031757,4.633430904137897,1800,1,41400,25200,50400
13,92021,-74.09123499959784,4.564680000429337,1800,2,57600,36000,32400
14,88760,-74.0717433132405,4.5905842827059224,2700,1,46800,59400,28800
